benchmark,case_id,phase,strip_id,alpha_rad,relative_speed_m_s,delta_t_tilde,strip_area_m2,normalized_strip_weight,strip_persistence,previous_cycle_strip_persistence,global_persistence,previous_cycle_global_persistence,signed_fast_rad,signed_slow_rad,magnitude_fast_rad,magnitude_slow_rad,reference_fraction_chord,canonical_eligible
izraelevitz2017_fig14,theta_15_psi_30,0.25,0,0.4299015139316565,3.599308839561101,0.11070708783098857,0.0002637995269361363,0.008518543427732924,0.030613843349776838,0.030613843349776838,0.030613843349776806,0.030613843349776806,0.22878078737281574,-0.009887579573829562,0.37680372237782933,0.3229774014604945,0.75,false
izraelevitz2017_fig14,theta_15_psi_30,0.25,1,0.42990151393165643,3.599308839561101,0.11070708783098857,0.0007734210789970417,0.02497510562615739,0.030613843349776772,0.030613843349776772,0.030613843349776806,0.030613843349776806,0.22878078737281576,-0.009887579573829542,0.37680372237782933,0.3229774014604945,0.75,false
izraelevitz2017_fig14,theta_15_psi_30,0.25,2,0.42990151393165643,3.599308839561101,0.11070708783098857,0.0012303352626630653,0.03972965564947278,0.03061384334977678,0.03061384334977678,0.030613843349776806,0.030613843349776806,0.22878078737281574,-0.009887579573829543,0.37680372237782933,0.3229774014604945,0.75,false
izraelevitz2017_fig14,theta_15_psi_30,0.25,3,0.42990151393165643,3.599308839561101,0.11070708783098857,0.0016034041314037524,0.05177669529663677,0.03061384334977678,0.03061384334977678,0.030613843349776806,0.030613843349776806,0.22878078737281574,-0.009887579573829543,0.37680372237782933,0.3229774014604945,0.75,false
izraelevitz2017_fig14,theta_15_psi_30,0.25,4,0.4299015139316565,3.599308839561101,0.11070708783098857,0.0018672036583398939,0.06029523872436986,0.03061384334977682,0.03061384334977682,0.030613843349776806,0.030613843349776806,0.22878078737281574,-0.009887579573829557,0.37680372237782933,0.3229774014604945,0.75,false
izraelevitz2017_fig14,theta_15_psi_30,0.25,5,0.42990151393165643,3.599308839561101,0.11070708783098857,0.0020037563416601106,0.06470476127563028,0.03061384334977678,0.03061384334977678,0.030613843349776806,0.030613843349776806,0.22878078737281574,-0.009887579573829543,0.37680372237782933,0.3229774014604945,0.75,false
izraelevitz2017_fig14,theta_15_psi_30,0.25,6,0.4299015139316565,3.599308839561101,0.11070708783098857,0.002003756341660111,0.0647047612756303,0.03061384334977682,0.03061384334977682,0.030613843349776806,0.030613843349776806,0.22878078737281574,-0.009887579573829557,0.37680372237782933,0.3229774014604945,0.75,false
izraelevitz2017_fig14,theta_15_psi_30,0.25,7,0.4299015139316565,3.599308839561101,0.11070708783098857,0.001867203658339894,0.06029523872436986,0.03061384334977682,0.03061384334977682,0.030613843349776806,0.030613843349776806,0.22878078737281574,-0.009887579573829557,0.37680372237782933,0.3229774014604945,0.75,false
izraelevitz2017_fig14,theta_15_psi_30,0.25,8,0.4299015139316565,3.599308839561101,0.11070708783098857,0.0016034041314037521,0.05177669529663676,0.03061384334977678,0.03061384334977678,0.030613843349776806,0.030613843349776806,0.22878078737281574,-0.009887579573829543,0.37680372237782933,0.3229774014604945,0.75,false
izraelevitz2017_fig14,theta_15_psi_30,0.25,9,0.4299015139316565,3.599308839561101,0.11070708783098857,0.001230335262663066,0.0397296556494728,0.030613843349776838,0.030613843349776838,0.030613843349776806,0.030613843349776806,0.22878078737281574,-0.009887579573829562,0.37680372237782933,0.3229774014604945,0.75,false
izraelevitz2017_fig14,theta_15_psi_30,0.25,10,0.4299015139316565,3.599308839561101,0.11070708783098857,0.0007734210789970413,0.024975105626157377,0.03061384334977688,0.03061384334977688,0.030613843349776806,0.030613843349776806,0.22878078737281574,-0.009887579573829576,0.37680372237782933,0.3229774014604945,0.75,false
izraelevitz2017_fig14,theta_15_psi_30,0.25,11,0.4299015139316565,3.599308839561101,0.11070708783098857,0.00026379952693613643,0.008518543427732927,0.030613843349776838,0.030613843349776838,0.030613843349776806,0.030613843349776806,0.22878078737281574,-0.009887579573829562,0.37680372237782933,0.3229774014604945,0.75,false
izraelevitz2017_fig14,theta_15_psi_30,0.25,12,0.4299015139316565,3.599308839561101,0.11070708783098857,0.00026379952693613643,0.008518543427732927,0.030613843349776838,0.030613843349776838,0.030613843349776806,0.030613843349776806,0.22878078737281574,-0.009887579573829562,0.37680372237782933,0.3229774014604945,0.75,false
izraelevitz2017_fig14,theta_15_psi_30,0.25,13,0.4299015139316565,3.599308839561101,0.11070708783098857,0.0007734210789970413,0.024975105626157377,0.03061384334977688,0.03061384334977688,0.030613843349776806,0.030613843349776806,0.22878078737281574,-0.009887579573829576,0.37680372237782933,0.3229774014604945,0.75,false
izraelevitz2017_fig14,theta_15_psi_30,0.25,14,0.4299015139316565,3.599308839561101,0.11070708783098857,0.001230335262663066,0.0397296556494728,0.030613843349776838,0.030613843349776838,0.030613843349776806,0.030613843349776806,0.22878078737281574,-0.009887579573829562,0.37680372237782933,0.3229774014604945,0.75,false
izraelevitz2017_fig14,theta_15_psi_30,0.25,15,0.4299015139316565,3.599308839561101,0.11070708783098857,0.0016034041314037521,0.05177669529663676,0.03061384334977678,0.03061384334977678,0.030613843349776806,0.030613843349776806,0.22878078737281574,-0.009887579573829543,0.37680372237782933,0.3229774014604945,0.75,false
izraelevitz2017_fig14,theta_15_psi_30,0.25,16,0.4299015139316565,3.599308839561101,0.11070708783098857,0.001867203658339894,0.06029523872436986,0.03061384334977682,0.03061384334977682,0.030613843349776806,0.030613843349776806,0.22878078737281574,-0.009887579573829557,0.37680372237782933,0.3229774014604945,0.75,false
izraelevitz2017_fig14,theta_15_psi_30,0.25,17,0.4299015139316565,3.599308839561101,0.11070708783098857,0.002003756341660111,0.0647047612756303,0.03061384334977682,0.03061384334977682,0.030613843349776806,0.030613843349776806,0.22878078737281574,-0.009887579573829557,0.37680372237782933,0.3229774014604945,0.75,false
izraelevitz2017_fig14,theta_15_psi_30,0.25,18,0.42990151393165643,3.599308839561101,0.11070708783098857,0.0020037563416601106,0.06470476127563028,0.03061384334977678,0.03061384334977678,0.030613843349776806,0.030613843349776806,0.22878078737281574,-0.009887579573829543,0.37680372237782933,0.3229774014604945,0.75,false
izraelevitz2017_fig14,theta_15_psi_30,0.25,19,0.4299015139316565,3.599308839561101,0.11070708783098857,0.0018672036583398939,0.06029523872436986,0.03061384334977682,0.03061384334977682,0.030613843349776806,0.030613843349776806,0.22878078737281574,-0.009887579573829557,0.37680372237782933,0.3229774014604945,0.75,false
izraelevitz2017_fig14,theta_15_psi_30,0.25,20,0.42990151393165643,3.599308839561101,0.11070708783098857,0.0016034041314037524,0.05177669529663677,0.03061384334977678,0.03061384334977678,0.030613843349776806,0.030613843349776806,0.22878078737281574,-0.009887579573829543,0.37680372237782933,0.3229774014604945,0.75,false
izraelevitz2017_fig14,theta_15_psi_30,0.25,21,0.42990151393165643,3.599308839561101,0.11070708783098857,0.0012303352626630653,0.03972965564947278,0.03061384334977678,0.03061384334977678,0.030613843349776806,0.030613843349776806,0.22878078737281574,-0.009887579573829543,0.37680372237782933,0.3229774014604945,0.75,false
izraelevitz2017_fig14,theta_15_psi_30,0.25,22,0.42990151393165643,3.599308839561101,0.11070708783098857,0.0007734210789970417,0.02497510562615739,0.030613843349776772,0.030613843349776772,0.030613843349776806,0.030613843349776806,0.22878078737281576,-0.009887579573829542,0.37680372237782933,0.3229774014604945,0.75,false
izraelevitz2017_fig14,theta_15_psi_30,0.25,23,0.4299015139316565,3.599308839561101,0.11070708783098857,0.0002637995269361363,0.008518543427732924,0.030613843349776838,0.030613843349776838,0.030613843349776806,0.030613843349776806,0.22878078737281574,-0.009887579573829562,0.37680372237782933,0.3229774014604945,0.75,false
izraelevitz2017_fig14,theta_15_psi_30,0.2578125,0,0.4183916139349406,3.5980829351215338,0.11066938161668102,0.0002637995269361363,0.008518543427732924,0.02682485900219879,0.02682485900219879,0.026824859002198758,0.026824859002198758,0.23497266480091272,-0.00867117707218983,0.3781618047810525,0.3232515433344521,0.75,false
izraelevitz2017_fig14,theta_15_psi_30,0.2578125,1,0.4183916139349407,3.5980829351215338,0.11066938161668102,0.0007734210789970417,0.02497510562615739,0.026824859002198723,0.026824859002198723,0.026824859002198758,0.026824859002198758,0.23497266480091275,-0.008671177072189808,0.3781618047810525,0.3232515433344521,0.75,false
izraelevitz2017_fig14,theta_15_psi_30,0.2578125,2,0.41839161393494073,3.5980829351215338,0.11066938161668102,0.0012303352626630653,0.03972965564947278,0.02682485900219873,0.02682485900219873,0.026824859002198758,0.026824859002198758,0.23497266480091272,-0.00867117707218981,0.3781618047810525,0.3232515433344521,0.75,false
izraelevitz2017_fig14,theta_15_psi_30,0.2578125,3,0.4183916139349407,3.5980829351215338,0.11066938161668102,0.0016034041314037524,0.05177669529663677,0.02682485900219873,0.02682485900219873,0.026824859002198758,0.026824859002198758,0.23497266480091272,-0.00867117707218981,0.3781618047810525,0.3232515433344521,0.75,false
izraelevitz2017_fig14,theta_15_psi_30,0.2578125,4,0.4183916139349406,3.5980829351215338,0.11066938161668102,0.0018672036583398939,0.06029523872436986,0.026824859002198772,0.026824859002198772,0.026824859002198758,0.026824859002198758,0.23497266480091272,-0.008671177072189824,0.3781618047810525,0.3232515433344521,0.75,false
izraelevitz2017_fig14,theta_15_psi_30,0.2578125,5,0.4183916139349407,3.5980829351215338,0.11066938161668102,0.0020037563416601106,0.06470476127563028,0.02682485900219873,0.02682485900219873,0.026824859002198758,0.026824859002198758,0.23497266480091272,-0.00867117707218981,0.3781618047810525,0.3232515433344521,0.75,false
izraelevitz2017_fig14,theta_15_psi_30,0.2578125,6,0.4183916139349407,3.5980829351215338,0.11066938161668102,0.002003756341660111,0.0647047612756303,0.026824859002198772,0.026824859002198772,0.026824859002198758,0.026824859002198758,0.23497266480091272,-0.008671177072189824,0.3781618047810525,0.3232515433344521,0.75,false
izraelevitz2017_fig14,theta_15_psi_30,0.2578125,7,0.41839161393494073,3.5980829351215338,0.11066938161668102,0.001867203658339894,0.06029523872436986,0.026824859002198772,0.026824859002198772,0.026824859002198758,0.026824859002198758,0.23497266480091272,-0.008671177072189824,0.3781618047810525,0.3232515433344521,0.75,false
izraelevitz2017_fig14,theta_15_psi_30,0.2578125,8,0.4183916139349407,3.5980829351215338,0.11066938161668102,0.0016034041314037521,0.05177669529663676,0.02682485900219873,0.02682485900219873,0.026824859002198758,0.026824859002198758,0.23497266480091272,-0.00867117707218981,0.3781618047810525,0.3232515433344521,0.75,false
izraelevitz2017_fig14,theta_15_psi_30,0.2578125,9,0.4183916139349407,3.5980829351215338,0.11066938161668102,0.001230335262663066,0.0397296556494728,0.02682485900219879,0.02682485900219879,0.026824859002198758,0.026824859002198758,0.23497266480091272,-0.00867117707218983,0.3781618047810525,0.3232515433344521,0.75,false
izraelevitz2017_fig14,theta_15_psi_30,0.2578125,10,0.4183916139349407,3.5980829351215338,0.11066938161668102,0.0007734210789970413,0.024975105626157377,0.02682485900219883,0.02682485900219883,0.026824859002198758,0.026824859002198758,0.23497266480091272,-0.008671177072189843,0.3781618047810525,0.3232515433344521,0.75,false
izraelevitz2017_fig14,theta_15_psi_30,0.2578125,11,0.4183916139349406,3.5980829351215338,0.11066938161668102,0.00026379952693613643,0.008518543427732927,0.02682485900219879,0.02682485900219879,0.026824859002198758,0.026824859002198758,0.23497266480091272,-0.00867117707218983,0.3781618047810525,0.3232515433344521,0.75,false
izraelevitz2017_fig14,theta_15_psi_30,0.2578125,12,0.4183916139349406,3.5980829351215338,0.11066938161668102,0.00026379952693613643,0.008518543427732927,0.02682485900219879,0.02682485900219879,0.026824859002198758,0.026824859002198758,0.23497266480091272,-0.00867117707218983,0.3781618047810525,0.3232515433344521,0.75,false
izraelevitz2017_fig14,theta_15_psi_30,0.2578125,13,0.4183916139349407,3.5980829351215338,0.11066938161668102,0.0007734210789970413,0.024975105626157377,0.02682485900219883,0.02682485900219883,0.026824859002198758,0.026824859002198758,0.23497266480091272,-0.008671177072189843,0.3781618047810525,0.3232515433344521,0.75,false
izraelevitz2017_fig14,theta_15_psi_30,0.2578125,14,0.4183916139349407,3.5980829351215338,0.11066938161668102,0.001230335262663066,0.0397296556494728,0.02682485900219879,0.02682485900219879,0.026824859002198758,0.026824859002198758,0.23497266480091272,-0.00867117707218983,0.3781618047810525,0.3232515433344521,0.75,false
izraelevitz2017_fig14,theta_15_psi_30,0.2578125,15,0.4183916139349407,3.5980829351215338,0.11066938161668102,0.0016034041314037521,0.05177669529663676,0.02682485900219873,0.02682485900219873,0.026824859002198758,0.026824859002198758,0.23497266480091272,-0.00867117707218981,0.3781618047810525,0.3232515433344521,0.75,false
izraelevitz2017_fig14,theta_15_psi_30,0.2578125,16,0.41839161393494073,3.5980829351215338,0.11066938161668102,0.001867203658339894,0.06029523872436986,0.026824859002198772,0.026824859002198772,0.026824859002198758,0.026824859002198758,0.23497266480091272,-0.008671177072189824,0.3781618047810525,0.3232515433344521,0.75,false
izraelevitz2017_fig14,theta_15_psi_30,0.2578125,17,0.4183916139349407,3.5980829351215338,0.11066938161668102,0.002003756341660111,0.0647047612756303,0.026824859002198772,0.026824859002198772,0.026824859002198758,0.026824859002198758,0.23497266480091272,-0.008671177072189824,0.3781618047810525,0.3232515433344521,0.75,false
izraelevitz2017_fig14,theta_15_psi_30,0.2578125,18,0.4183916139349407,3.5980829351215338,0.11066938161668102,0.0020037563416601106,0.06470476127563028,0.02682485900219873,0.02682485900219873,0.026824859002198758,0.026824859002198758,0.23497266480091272,-0.00867117707218981,0.3781618047810525,0.3232515433344521,0.75,false
