aoa_deg,model,model_label,phase,lift_n,drag_n,thrust_n,CL,CD,CT
0.0,fluxv_uvpm,FluxV current load channel,0.328125,0.22026689831634136,-0.01506654849143783,0.01506654849143783,0.36430520863364624,-0.024918960286439903,0.024918960286439903
0.0,fluxv_uvpm,FluxV current load channel,0.3359375,0.23865422520807003,-0.0185198362721454,0.0185198362721454,0.3947164915395594,-0.030630443650662493,0.030630443650662493
0.0,fluxv_uvpm,FluxV current load channel,0.34375,0.25692607959786506,-0.022130704993717307,0.022130704993717307,0.4249367914415354,-0.03660255427198579,0.03660255427198579
0.0,fluxv_uvpm,FluxV current load channel,0.3515625,0.2750861223000962,-0.02587698478148888,0.02587698478148888,0.45497216305661486,-0.04279862481239019,0.04279862481239019
0.0,fluxv_uvpm,FluxV current load channel,0.359375,0.2931240321678296,-0.029747875256707967,0.029747875256707967,0.4848055359687898,-0.04920079224177585,0.04920079224177585
0.0,fluxv_uvpm,FluxV current load channel,0.3671875,0.31101668849075426,-0.03372940792022323,0.03372940792022323,0.5143986702279905,-0.05578595369250117,0.05578595369250117
0.0,fluxv_uvpm,FluxV current load channel,0.375,0.32878635536508144,-0.037779801982700784,0.037779801982700784,0.5437883890077273,-0.06248500681967682,0.06248500681967682
0.0,fluxv_uvpm,FluxV current load channel,0.3828125,0.34642303001970576,-0.04188911723206493,0.04188911723206493,0.5729581484621372,-0.0692815112454622,0.0692815112454622
0.0,fluxv_uvpm,FluxV current load channel,0.390625,0.36391503835033273,-0.046048287188236725,0.046048287188236725,0.6018886404834968,-0.07616047168031545,0.07616047168031545
0.0,fluxv_uvpm,FluxV current load channel,0.3984375,0.3811932108881865,-0.05025743924056317,0.05025743924056317,0.6304654638705993,-0.0831220988168236,0.0831220988168236
0.0,fluxv_uvpm,FluxV current load channel,0.40625,0.3982475038925474,-0.05449916187356648,0.05449916187356648,0.6586720070168607,-0.09013759529220884,0.09013759529220884
0.0,fluxv_uvpm,FluxV current load channel,0.4140625,0.41506878869001823,-0.05876401800611326,0.05876401800611326,0.6864931717695762,-0.09719135287011119,0.09719135287011119
0.0,fluxv_uvpm,FluxV current load channel,0.421875,0.4316269289771445,-0.06304686815279666,0.06304686815279666,0.7138791149049056,-0.10427487122062307,0.10427487122062307
0.0,fluxv_uvpm,FluxV current load channel,0.4296875,0.4478692749528187,-0.06734287992376747,0.06734287992376747,0.7407427575339028,-0.11138015792724582,0.11138015792724582
0.0,fluxv_uvpm,FluxV current load channel,0.4375,0.46362556097960234,-0.07164359827472735,0.07164359827472735,0.766802492846628,-0.11849322897013502,0.11849322897013502
