t_star,experiment_CL_fast_pitch,experiment_CL_slow_pitch,source_figure,data_role
12.24000000,1.028669691,1.248005994,4.13b,digitized_experimental_curve
12.25000000,1.027788266,1.246560195,4.13b,digitized_experimental_curve
12.26000000,1.026906841,1.243372522,4.13b,digitized_experimental_curve
12.27000000,1.026025416,1.243372522,4.13b,digitized_experimental_curve
12.28000000,1.025143991,1.246977294,4.13b,digitized_experimental_curve
12.29000000,1.024262566,1.247588895,4.13b,digitized_experimental_curve
12.30000000,1.023381141,1.243307688,4.13b,digitized_experimental_curve
12.31000000,1.022499716,1.239026481,4.13b,digitized_experimental_curve
12.32000000,1.021618291,1.239897418,4.13b,digitized_experimental_curve
12.33000000,1.020736866,1.241760316,4.13b,digitized_experimental_curve
12.34000000,1.019855441,1.233197902,4.13b,digitized_experimental_curve
12.35000000,1.018974016,1.234587512,4.13b,digitized_experimental_curve
12.36000000,1.018092591,1.237321346,4.13b,digitized_experimental_curve
12.37000000,1.017211167,1.237321346,4.13b,digitized_experimental_curve
12.38000000,1.016329742,1.237321346,4.13b,digitized_experimental_curve
12.39000000,1.015448317,1.237321346,4.13b,digitized_experimental_curve
12.40000000,1.014566892,1.237840018,4.13b,digitized_experimental_curve
12.41000000,1.013685467,1.242121225,4.13b,digitized_experimental_curve
12.42000000,1.013427847,1.237312702,4.13b,digitized_experimental_curve
12.43000000,1.013427847,1.232530112,4.13b,digitized_experimental_curve
12.44000000,1.013427847,1.236811319,4.13b,digitized_experimental_curve
12.45000000,1.009656668,1.237321346,4.13b,digitized_experimental_curve
12.46000000,1.009377882,1.237321346,4.13b,digitized_experimental_curve
12.47000000,1.013427847,1.237321346,4.13b,digitized_experimental_curve
12.48000000,1.013427847,1.237321346,4.13b,digitized_experimental_curve
12.49000000,1.016170326,1.234578867,4.13b,digitized_experimental_curve
12.50000000,1.018506512,1.231270171,4.13b,digitized_experimental_curve
12.51000000,1.014225305,1.231270171,4.13b,digitized_experimental_curve
12.52000000,1.016911595,1.231270171,4.13b,digitized_experimental_curve
12.53000000,1.017765243,1.229556391,4.13b,digitized_experimental_curve
12.54000000,1.013484036,1.225275184,4.13b,digitized_experimental_curve
12.55000000,1.013427847,1.225218995,4.13b,digitized_experimental_curve
12.56000000,1.010972799,1.225218995,4.13b,digitized_experimental_curve
12.57000000,1.006691592,1.224533915,4.13b,digitized_experimental_curve
12.58000000,1.002410385,1.220252709,4.13b,digitized_experimental_curve
12.59000000,1.001325496,1.222364137,4.13b,digitized_experimental_curve
12.60000000,0.999899147,1.223792646,4.13b,digitized_experimental_curve
12.61000000,0.995617940,1.219511440,4.13b,digitized_experimental_curve
12.62000000,0.999211906,1.223105406,4.13b,digitized_experimental_curve
12.63000000,1.001325496,1.223051377,4.13b,digitized_experimental_curve
12.64000000,1.000927847,1.219565468,4.13b,digitized_experimental_curve
12.65000000,0.996646640,1.223846675,4.13b,digitized_experimental_curve
12.66000000,0.995274320,1.225218995,4.13b,digitized_experimental_curve
12.67000000,0.994135402,1.224080077,4.13b,digitized_experimental_curve
12.68000000,0.989854195,1.219798870,4.13b,digitized_experimental_curve
12.69000000,0.992873300,1.219167819,4.13b,digitized_experimental_curve
12.70000000,0.991513947,1.217287633,4.13b,digitized_experimental_curve
12.71000000,0.983171969,1.213226861,4.13b,digitized_experimental_curve
12.72000000,0.983171969,1.217508068,4.13b,digitized_experimental_curve
12.73000000,0.983171969,1.216546364,4.13b,digitized_experimental_curve
12.74000000,0.983171969,1.213968130,4.13b,digitized_experimental_curve
12.75000000,0.983171969,1.218249337,4.13b,digitized_experimental_curve
12.76000000,0.983171969,1.219167819,4.13b,digitized_experimental_curve
12.77000000,0.987950236,1.217575063,4.13b,digitized_experimental_curve
12.78000000,1.000793857,1.213293857,4.13b,digitized_experimental_curve
12.79000000,1.001325496,1.213116644,4.13b,digitized_experimental_curve
12.80000000,1.005993545,1.213116644,4.13b,digitized_experimental_curve
12.81000000,1.012863791,1.213116644,4.13b,digitized_experimental_curve
12.82000000,1.008582584,1.213116644,4.13b,digitized_experimental_curve
12.83000000,1.022753141,1.213116644,4.13b,digitized_experimental_curve
12.84000000,1.037632550,1.213116644,4.13b,digitized_experimental_curve
12.85000000,1.037632550,1.213116644,4.13b,digitized_experimental_curve
12.86000000,1.037632550,1.213116644,4.13b,digitized_experimental_curve
12.87000000,1.037632550,1.211070050,4.13b,digitized_experimental_curve
12.88000000,1.037909175,1.207065468,4.13b,digitized_experimental_curve
12.89000000,1.042190382,1.207065468,4.13b,digitized_experimental_curve
12.90000000,1.043683725,1.209853331,4.13b,digitized_experimental_curve
12.91000000,1.044701619,1.212098749,4.13b,digitized_experimental_curve
12.92000000,1.048982826,1.207817543,4.13b,digitized_experimental_curve
12.93000000,1.046205769,1.207065468,4.13b,digitized_experimental_curve
12.94000000,1.034887909,1.207065468,4.13b,digitized_experimental_curve
12.95000000,1.013481875,1.207065468,4.13b,digitized_experimental_curve
12.96000000,1.013427847,1.207065468,4.13b,digitized_experimental_curve
12.97000000,1.015928279,1.204565036,4.13b,digitized_experimental_curve
12.98000000,1.019479023,1.201014292,4.13b,digitized_experimental_curve
12.99000000,1.019479023,1.201014292,4.13b,digitized_experimental_curve
13.00000000,1.003270516,1.204255994,4.13b,digitized_experimental_curve
