case_id,model,t_star,pitch_deg,experiment_CL,prediction_CL,prediction_CD_diagnostic_only,ldvm_delta_CL,shed_lev
fast_pitch,fluxv_v4b,2.74,44.99999999999999,1.878745966,1.7935012248064444,1.1815919761999034,-0.9560280911117356,True
fast_pitch,fluxv_v4b,2.75,44.99999999999999,1.87663886,1.804577657688952,1.1937226395526161,-0.9443905617350536,True
fast_pitch,fluxv_v4b,2.7600000000000002,45.0,1.87269479,1.8124890161002112,1.2026636731874585,-0.935941244005852,True
fast_pitch,fluxv_v4b,2.77,44.99999999999999,1.87269479,1.8204003745114705,1.2116047068223001,-0.9274919262766504,True
fast_pitch,fluxv_v4b,2.7800000000000002,44.99999999999999,1.87269479,1.8283117329227294,1.2205457404571423,-0.9190426085474489,True
fast_pitch,fluxv_v4b,2.79,44.99999999999999,1.871616384,1.836223091333988,1.229486774091984,-0.9105932908182479,True
fast_pitch,fluxv_v4b,2.8000000000000003,45.0,1.8673351780000003,1.847589814713024,1.2418634860896396,-0.8987070388856397,True
fast_pitch,fluxv_v4b,2.81,44.99999999999999,1.870233258,1.8596476110856153,1.254927333759857,-0.8861334001123512,True
fast_pitch,fluxv_v4b,2.82,44.99999999999999,1.878153815,1.871705407458206,1.2679911814300744,-0.8735597613390629,True
fast_pitch,fluxv_v4b,2.83,44.99999999999999,1.890898023,1.883763203830798,1.2810550291002931,-0.8609861225657737,True
fast_pitch,fluxv_v4b,2.84,44.99999999999999,1.89517923,1.8804420553592003,1.278724768370557,-0.8638055231886637,True
fast_pitch,fluxv_v4b,2.85,44.99999999999999,1.904582325,1.869431434465509,1.268697453440844,-0.8743214435096425,True
fast_pitch,fluxv_v4b,2.86,44.99999999999999,1.915843995,1.8584208135718179,1.2586701385111319,-0.8848373638306211,True
fast_pitch,fluxv_v4b,2.87,45.0,1.920125202,1.8474101926781266,1.2486428235814193,-0.8953532841515999,True
fast_pitch,fluxv_v4b,2.88,44.99999999999999,1.924406408,1.8587685891119547,1.2609735685844228,-0.8835102924023852,True
fast_pitch,fluxv_v4b,2.89,44.99999999999999,1.928687615,1.8924960028733033,1.2956623735201438,-0.8493083885829756,True
fast_pitch,fluxv_v4b,2.9,44.99999999999999,1.932968822,1.92622341663465,1.3303511784558633,-0.8151064847635678,True
fast_pitch,fluxv_v4b,2.91,45.0,1.937250029,1.9599508303959985,1.365039983391584,-0.7809045809441584,True
fast_pitch,fluxv_v4b,2.92,44.99999999999999,1.941531236,1.9781803179850135,1.3842238200436323,-0.7622070437871473,True
fast_pitch,fluxv_v4b,2.93,44.99999999999999,1.945308898,1.9654139532293742,1.3723977201283466,-0.7745182399549215,True
fast_pitch,fluxv_v4b,2.94,45.0,1.945308898,1.952647588473735,1.3605716202130615,-0.7868294361226955,True
fast_pitch,fluxv_v4b,2.95,44.99999999999999,1.945308898,1.9398812237180953,1.3487455202977756,-0.7991406322904702,True
fast_pitch,fluxv_v4b,2.96,44.99999999999999,1.947798525,1.9315221721603386,1.3413233379277787,-0.8070475941123164,True
fast_pitch,fluxv_v4b,2.97,44.99999999999999,1.956360938,1.945199686591993,1.355920743284222,-0.7929333842045267,True
fast_pitch,fluxv_v4b,2.98,45.0,1.949899147,1.9588772010236464,1.370518148640665,-0.7788191742967377,True
fast_pitch,fluxv_v4b,2.99,44.99999999999999,1.943322816,1.9725547154553005,1.3851155539971085,-0.7647049643889483,True
fast_pitch,fluxv_v4b,3.0,44.99999999999999,1.939041609,1.9862322298869537,1.3997129593535511,-0.7505907544811595,True
fast_pitch,fluxv_v4b,3.0100000000000002,45.0,1.9347604019999998,1.994395775595697,1.4087767428811837,-0.7420081771196069,True
fast_pitch,fluxv_v4b,3.02,44.99999999999999,1.930479195,2.0025593213044393,1.417840526408816,-0.733425599758054,True
fast_pitch,fluxv_v4b,3.0300000000000002,44.99999999999999,1.9261979889999998,2.0107228670131816,1.4269043099364487,-0.7248430223965017,True
fast_pitch,fluxv_v4b,3.04,44.99999999999999,1.921916782,2.018886412721924,1.4359680934640813,-0.716260445034949,True
fast_pitch,fluxv_v4b,3.0500000000000003,45.0,1.9176355749999998,2.021731184382958,1.4396973014661842,-0.7130107183695901,True
fast_pitch,fluxv_v4b,3.06,44.99999999999999,1.913354368,2.023512201234451,1.4423595943631817,-0.7108275618434697,True
fast_pitch,fluxv_v4b,3.0700000000000003,44.99999999999999,1.9090731619999997,2.025293218085944,1.4450218872601797,-0.708644405317349,True
fast_pitch,fluxv_v4b,3.08,44.99999999999999,1.900582065,2.0270742349374373,1.447684180157177,-0.7064612487912285,True
fast_pitch,fluxv_v4b,3.09,44.99999999999999,1.899339413,2.0225775363833796,1.4440565582731315,-0.7105665783101679,True
fast_pitch,fluxv_v4b,3.1,44.99999999999999,1.900940814,2.0149419801265473,1.4372839789985656,-0.7178161508516371,True
fast_pitch,fluxv_v4b,3.11,44.99999999999999,1.888097193,2.0073064238697134,1.4305113997239987,-0.7250657233931066,True
fast_pitch,fluxv_v4b,3.12,45.0,1.887978331,1.9996708676128807,1.4237388204494321,-0.7323152959345762,True
fast_pitch,fluxv_v4b,3.13,44.99999999999999,1.889437097,1.995113068895414,1.4200351668602909,-0.736494838022929,True
fast_pitch,fluxv_v4b,3.14,44.99999999999999,1.88515589,1.9936330277173133,1.4194004389565738,-0.7376043496581656,True
fast_pitch,fluxv_v4b,3.15,44.99999999999999,1.880874683,1.992152986539213,1.4187657110528566,-0.7387138612934026,True
fast_pitch,fluxv_v4b,3.16,44.99999999999999,1.878745966,1.9906729453611125,1.41813098314914,-0.7398233729286389,True
