axis,pivot_fraction_chord,s_over_c,pitch_deg,experiment_CL,fluxv_old_CL,fluxv_old_CD_diagnostic_only,fluxv_v4_ldvm_increment_CL,fluxv_v4_ldvm_increment_CD_diagnostic_only,ldvm_diagnostic_CL,ldvm_diagnostic_CD_diagnostic_only,source_figure,experimental_drag_available
leading_edge_axis,0.0,1.14,44.908088700082644,2.405331081,2.489242268054572,0.21397426488540197,2.181005523494131,1.3198692203190276,1.8378123948777794,1.760335380704578,21,False
leading_edge_axis,0.0,1.15,44.92591515233106,2.433496244,2.5594913261357166,0.2921327397220482,2.2566168846979195,1.4011222966558918,1.8792789757794468,1.8028166725457757,21,False
leading_edge_axis,0.0,1.16,44.94033444130028,2.440771907,2.6226429140675642,0.3624304360089492,2.3244965302565053,1.474428308607247,1.9144652211961883,1.8388594510709553,21,False
leading_edge_axis,0.0,1.17,44.95198016431401,2.425018554,2.675807125786895,0.42169560384520066,2.3811196129330776,1.5358915511428237,1.9453883839247337,1.8704969433514997,21,False
leading_edge_axis,0.0,1.18,44.96137427087034,2.40263134,2.7181178523093825,0.4690916408780025,2.424663882491731,1.5836422547440931,1.9728937844867938,1.8985938046756718,21,False
leading_edge_axis,0.0,1.19,44.96894454809342,2.423460305,2.755263127074634,0.5108589289964076,2.460182083614245,1.6232190298667968,1.9953807647926336,1.921570349216875,21,False
leading_edge_axis,0.0,1.2,44.9750401678549,2.471876075,2.7844259978583037,0.5439570609278569,2.485778798476224,1.6524456344912064,2.0107254837604382,1.93732060780036,21,False
leading_edge_axis,0.0,1.21,44.979945190048014,2.540119892,2.8079366884216306,0.5709488685686501,2.505829125549512,1.675882011494956,2.0205779111781688,1.9475060332847667,21,False
leading_edge_axis,0.0,1.22,44.983890087722635,2.615605348,2.8281004736655824,0.594328429910293,2.5248423639544684,1.6981876712496926,2.027463543513917,1.9546625315813,21,False
leading_edge_axis,0.0,1.23,44.987061454332036,2.681780378,2.842820131465903,0.6118514808099718,2.54078428271187,1.7171512194180738,2.0319751181091306,1.9593936715853317,21,False
leading_edge_axis,0.0,1.24,44.98961009682568,2.721379674,2.854927215549412,0.6265742074362943,2.5547982747703966,1.7341164012147419,2.0346651632717356,1.96226118564005,21,False
leading_edge_axis,0.0,1.25,44.99165772967617,2.720328031,2.865002297853178,0.6391189040722288,2.5657649066258155,1.7479850624568605,2.0369713153995423,1.964710158073718,21,False
leading_edge_axis,0.0,1.26,44.993302477404164,2.669476516,2.87164216215897,0.6479929006458547,2.5727611699599713,1.7577298459580186,2.0400242161516973,1.9678767080349608,21,False
leading_edge_axis,0.0,1.27,44.99462337560564,2.544952869,2.877177472471622,0.6556896605419512,2.579353655089096,1.7670616800868193,2.0427671511291146,1.97071125165441,21,False
leading_edge_axis,0.0,1.28,44.995684038544255,2.44000929,2.881292641935951,0.6618728304240814,2.584759012889196,1.775164940727,2.0433526636380748,1.971370846929179,21,False
leading_edge_axis,0.0,1.29,44.99653563847476,2.382077812,2.8837915542882557,0.6663367161329847,2.587793508711138,1.7808366759000775,2.0414193535536516,1.9694974142859398,21,False
leading_edge_axis,0.0,1.3,44.99721931996047,2.353130443,2.8856387282441736,0.6701077926919996,2.5876190873668197,1.78329275572096,2.038170759442754,1.9662970354176816,21,False
leading_edge_axis,0.0,1.31,44.99776815253351,2.346494031,2.8865600442489634,0.6728950355757027,2.582411936894693,1.7806857440729873,2.0350107895697427,1.963175749595253,21,False
leading_edge_axis,0.0,1.32,44.99820870752627,2.359664332,2.886747321402829,0.6749021259569845,2.576103047861002,1.7769526830487168,2.032573606834384,1.960769557351661,21,False
leading_edge_axis,0.0,1.33,44.99856232983254,2.392197047,2.886557019120081,0.6765076326679126,2.5761329819963663,1.7795516104745892,2.0308022585726975,1.9590230418421535,21,False
leading_edge_axis,0.0,1.34,44.99884616260488,2.445783095,2.8857908176189038,0.6774998304219165,2.5821184611518,1.7880826684718523,2.0294804443799164,1.9577211385343984,21,False
leading_edge_axis,0.0,1.35,44.99907397223018,2.511687593,2.8847052364775303,0.6781503108685882,2.5841988795719852,1.792698073438322,2.028606597274379,1.9568632581184782,21,False
leading_edge_axis,0.0,1.36,44.999256812089584,2.493772143,2.883405148764861,0.6785710709472755,2.576860715362641,1.7878892700351736,2.028360066027529,1.956629527424334,21,False
leading_edge_axis,0.0,1.37,44.999403556335764,2.455417702,2.8817618792445203,0.6786214812721834,2.5723219214713207,1.7858600402932872,2.028070021325814,1.9563497588919418,21,False
leading_edge_axis,0.0,1.38,44.99952132896672,2.4061408,2.879988734208178,0.6785296971177928,2.5792608635938223,1.7953020075230108,2.0253469261097927,1.9536349505688382,21,False
leading_edge_axis,0.0,1.39,44.9996158486218,2.357061546,2.8780857136558318,0.6782957184841036,2.5826967604957702,1.801233432915235,2.0193185801446942,1.9476132951923726,21,False
leading_edge_axis,0.0,1.4,44.999691705580986,2.319935078,2.876012377072706,0.6778708602715247,2.572614676218672,1.7936300949317765,2.0127778002617522,1.941077878771113,21,False
leading_edge_axis,0.0,1.41,44.99975258425147,2.306551941,2.8738811035484644,0.6773790718866156,2.5678218178524705,1.791309560018803,2.008364665076261,1.9366690158337585,21,False
leading_edge_axis,0.0,1.42,44.999801441839494,2.327869541,2.8716721924591173,0.6767969420565894,2.574658479181879,1.800607583576876,2.0060851512810207,1.934392907836718,21,False
leading_edge_axis,0.0,1.43,44.999840651816385,2.393244382,2.8693967677158754,0.6761325043681589,2.5679226188085806,1.7963185269523327,2.005558998476782,1.9338694749640535,21,False
leading_edge_axis,0.0,1.44,44.999872119103564,2.474745702,2.867093351881802,0.6754316766732243,2.5555078433602336,1.7863427201481956,2.0058671556137617,1.9341798095805205,21,False
leading_edge_axis,0.0,1.45,44.999897372543174,2.510893165,2.86475201068947,0.6746786613222877,2.5607278126651787,1.7939873848982293,2.00435152064464,1.9326659284369079,21,False
leading_edge_axis,0.0,1.46,44.99991763912868,2.512967129,2.8623918344260177,0.6738938283019831,2.555016052611621,1.7906870668621524,2.0003923818783647,1.9287082033369265,21,False
leading_edge_axis,0.0,1.47,44.99993390358977,2.492012219,2.860021820415875,0.6730908909251323,2.544867547462383,1.7829411233616062,1.9976955888657497,1.9260125390908738,21,False
leading_edge_axis,0.0,1.48,44.99994695621908,2.457677109,2.8576428719506435,0.6722624610913563,2.5472644289500366,1.7877231175509343,1.9953482966898148,1.92366615045043,21,False
leading_edge_axis,0.0,1.49,44.999957431259695,2.418736232,2.8552653589534827,0.6714247472441853,2.5372542308999697,1.7800862840585636,1.9929152591023085,1.9212338368710606,21,False
leading_edge_axis,0.0,1.5,44.99996583771549,2.383370419,2.8528889624314875,0.6705798124977073,2.531233094234078,1.7764289590130535,1.9914990311131437,1.919818187610071,21,False
leading_edge_axis,0.0,1.51,44.99997258407929,2.359668663,2.8505246001966302,0.6697276795040225,2.526737935983177,1.7742769745214257,1.9897034043783752,1.918023021093418,21,False
