twist_amplitude_peak_to_peak_deg,phase,old_lift_n,old_net_thrust_n,polar_lift_n,polar_net_thrust_n
22.5,0.8046875,4.957089193099386,-0.7323596408558655,4.957089193099386,-0.7323596408558655
22.5,0.8125,4.690030143001087,-0.6841928423296451,4.690030143001087,-0.6841928423296451
22.5,0.8203125,4.422971092902787,-0.6360260438034246,4.422971092902787,-0.6360260438034246
22.5,0.828125,4.155912042804488,-0.5878592452772041,4.155912042804488,-0.5878592452772041
22.5,0.8359375,3.909130385512871,-0.5418611161659044,3.909130385512871,-0.5418611161659044
22.5,0.84375,3.7029035138346167,-0.5002003258844459,3.7029035138346167,-0.5002003258844459
22.5,0.8515625,3.4966766421563626,-0.45853953560298727,3.4966766421563626,-0.45853953560298727
22.5,0.859375,3.290449770478108,-0.4168787453215287,3.290449770478108,-0.4168787453215287
22.5,0.8671875,3.0842228987998537,-0.37521795504007016,3.0842228987998537,-0.37521795504007016
22.5,0.875,2.8779960271215996,-0.3335571647586116,2.8779960271215996,-0.3335571647586116
22.5,0.8828125,2.738492100414537,-0.30547855490483977,2.738492100414537,-0.30547855490483977
22.5,0.890625,2.5989881737074745,-0.277399945051068,2.5989881737074745,-0.277399945051068
22.5,0.8984375,2.459484247000412,-0.2493213351972962,2.459484247000412,-0.2493213351972962
22.5,0.90625,2.3199803202933493,-0.22124272534352443,2.3199803202933493,-0.22124272534352443
22.5,0.9140625,2.1804763935862868,-0.19316411548975265,2.1804763935862868,-0.19316411548975265
22.5,0.921875,2.084178595452206,-0.1729129096948189,2.084178595452206,-0.1729129096948189
22.5,0.9296875,2.009483861604614,-0.15657540592930386,2.009483861604614,-0.15657540592930386
22.5,0.9375,1.934789127757022,-0.14023790216378879,1.934789127757022,-0.14023790216378879
22.5,0.9453125,1.86009439390943,-0.12390039839827374,1.86009439390943,-0.12390039839827374
22.5,0.953125,1.785399660061838,-0.1075628946327587,1.785399660061838,-0.1075628946327587
22.5,0.9609375,1.7299623391742354,-0.09246408629945324,1.7299623391742354,-0.09246408629945324
22.5,0.96875,1.7130398442066102,-0.07984266883056683,1.7130398442066102,-0.07984266883056683
22.5,0.9765625,1.6961173492389847,-0.06722125136168042,1.6961173492389847,-0.06722125136168042
22.5,0.984375,1.6791948542713595,-0.054599833892794,1.6791948542713595,-0.054599833892794
22.5,0.9921875,1.662272359303734,-0.04197841642390759,1.662272359303734,-0.04197841642390759
45.0,0.0,1.4602108031845993,-0.13150555496036465,1.4602108031845993,-0.13150555496036465
45.0,0.0078125,0.9308869416557363,-0.15845817952229047,0.9308869416557363,-0.15845817952229047
45.0,0.015625,0.40156308012687325,-0.18541080408421629,0.40156308012687325,-0.18541080408421629
45.0,0.0234375,-0.12776078140198965,-0.21236342864614208,-0.12776078140198965,-0.21236342864614208
45.0,0.03125,-0.6570846429308528,-0.2393160532080679,-0.6570846429308528,-0.2393160532080679
45.0,0.0390625,-1.186408504459716,-0.26626867776999374,-1.186408504459716,-0.26626867776999374
45.0,0.046875,-1.7005487159756496,-0.3336039965142453,-1.7005487159756496,-0.3336039965142453
45.0,0.0546875,-2.20709710248512,-0.42113066234965824,-2.20709710248512,-0.42113066234965824
45.0,0.0625,-2.7136454889945902,-0.508657328185071,-2.7136454889945902,-0.508657328185071
45.0,0.0703125,-3.2201938755040604,-0.5961839940204839,-3.2201938755040604,-0.5961839940204839
45.0,0.078125,-3.7267422620135306,-0.6837106598558969,-3.7267422620135306,-0.6837106598558969
45.0,0.0859375,-4.211931669893715,-0.7846577993966847,-4.211931669893715,-0.7846577993966847
45.0,0.09375,-4.654403120515329,-0.9124458863482214,-4.654403120515329,-0.9124458863482214
45.0,0.1015625,-5.096874571136944,-1.040233973299758,-5.096874571136944,-1.040233973299758
45.0,0.109375,-5.539346021758558,-1.168022060251295,-5.539346021758558,-1.168022060251295
45.0,0.1171875,-5.981817472380172,-1.2958101472028316,-5.981817472380172,-1.2958101472028316
45.0,0.125,-6.424288923001786,-1.4235982341543685,-6.424288923001786,-1.4235982341543685
45.0,0.1328125,-6.716281169910173,-1.5201774701202082,-6.716281169910173,-1.5201774701202082
45.0,0.140625,-7.008273416818561,-1.616756706086048,-7.008273416818561,-1.616756706086048
