model,theta_max_deg,phase_offset_deg,phase,CT,persistence,ldvm_delta_CT,owned_old_CT,owned_polar_CT,target_old_CT,target_polar_CT,profile_reference_delta_CT,polar_reference_delta_CT
v5c0_corrected_v4b_075c,15.0,15.0,0.46875,-0.33444813421639324,0.01103798920254896,0.046729442708538446,-0.381629523234725,-0.31261227663909574,-0.38142358946358595,-0.3124063428679567,0.000205933771139033,0.0
v4b_legacy_025c,15.0,15.0,0.4765625,-0.3423524512418096,0.011782856617996497,0.048785548028281105,-0.39138529356952545,-0.3216121100762542,-0.39099852749285413,-0.32122534399958286,0.0003867660766713188,0.0
v5c0_corrected_v4b_075c,15.0,15.0,0.4765625,-0.34196568516513826,0.011782856617996497,0.048785548028281105,-0.39138529356952545,-0.3216121100762542,-0.39099852749285413,-0.32122534399958286,0.0003867660766713188,0.0
v4b_legacy_025c,15.0,15.0,0.484375,-0.350626174262362,0.01250094086785953,0.04431486859461985,-0.39526084036668496,-0.3253640965289548,-0.3946721560485363,-0.3247754122108062,0.00058868431814868,-5.551115123125783e-17
v5c0_corrected_v4b_075c,15.0,15.0,0.484375,-0.3500374899442133,0.01250094086785953,0.04431486859461985,-0.39526084036668496,-0.3253640965289548,-0.3946721560485363,-0.3247754122108062,0.00058868431814868,-5.551115123125783e-17
v4b_legacy_025c,15.0,15.0,0.4921875,-0.36376316987646656,0.01319031084900404,0.02894948242469761,-0.3932460651800161,-0.3238568323234915,-0.3924361386049135,-0.32304690574838896,0.000809926575102593,-5.551115123125783e-17
v5c0_corrected_v4b_075c,15.0,15.0,0.4921875,-0.36295324330136397,0.01319031084900404,0.02894948242469761,-0.3932460651800161,-0.3238568323234915,-0.3924361386049135,-0.32304690574838896,0.000809926575102593,-5.551115123125783e-17
v4b_legacy_025c,15.0,15.0,0.5,-0.3454626077262365,0.013849092365193171,0.039796195549313455,-0.38537539422253264,-0.33716052805508523,-0.3843270110762583,-0.31607054647832833,0.0010483831462743676,0.020041598430482532
v5c0_corrected_v4b_075c,15.0,15.0,0.5,-0.34413666663215225,0.013849092365193171,0.039796195549313455,-0.38537539422253264,-0.33716052805508523,-0.3843270110762583,-0.31607054647832833,0.0010483831462743676,0.020041598430482532
v4b_legacy_025c,15.0,15.0,0.5078125,-0.3519298927704306,0.014475478337565054,0.02048866365425286,-0.3717243142690961,-0.3991955272695396,-0.3704226944599832,-0.31446925998367203,0.001301619809112864,0.08342464747675471
v5c0_corrected_v4b_075c,15.0,15.0,0.5078125,-0.34942066128394894,0.014475478337565054,0.02048866365425286,-0.3717243142690961,-0.3991955272695396,-0.3704226944599832,-0.31446925998367203,0.001301619809112864,0.08342464747675471
v4b_legacy_025c,15.0,15.0,0.515625,-0.3234362470207295,0.015067738938046091,0.03085230354396781,-0.35240362098096334,-0.44664836029685523,-0.35083670744200374,-0.3456900021068906,0.0015669135389596023,0.09939144465100502
v5c0_corrected_v4b_075c,15.0,15.0,0.515625,-0.32037172914109324,0.015067738938046091,0.03085230354396781,-0.35240362098096334,-0.44664836029685523,-0.35083670744200374,-0.3456900021068906,0.0015669135389596023,0.09939144465100502
v4b_legacy_025c,15.0,15.0,0.5234375,-0.2902424768950307,0.015624231447466655,0.04002189784681896,-0.3275718667054351,-0.4598789595976205,-0.325730567745082,-0.38746142741793554,0.001841298960353066,0.07057623321933187
v5c0_corrected_v4b_075c,15.0,15.0,0.5234375,-0.28729847853216833,0.015624231447466655,0.04002189784681896,-0.3275718667054351,-0.4598789595976205,-0.325730567745082,-0.38746142741793554,0.001841298960353066,0.07057623321933187
v4b_legacy_025c,15.0,15.0,0.53125,-0.23971151034975702,0.016143409645100755,0.0615395153085531,-0.2974337399083915,-0.47235516029052954,-0.2953121167973191,-0.3987387401825643,0.0021216231110723904,0.07149479699689287
v5c0_corrected_v4b_075c,15.0,15.0,0.53125,-0.2364357174432705,0.016143409645100755,0.0615395153085531,-0.2974337399083915,-0.47235516029052954,-0.2953121167973191,-0.3987387401825643,0.0021216231110723904,0.07149479699689287
v4b_legacy_025c,15.0,15.0,0.5390625,-0.18662403730293112,0.016623832550017946,0.08064237412324078,-0.26223513930939835,-0.48424692761443056,-0.25983053361330616,-0.3940950892737146,0.002404605696092188,0.08774723264462375
v5c0_corrected_v4b_075c,15.0,15.0,0.5390625,-0.18276073630462722,0.016623832550017946,0.08064237412324078,-0.26223513930939835,-0.48424692761443056,-0.25983053361330616,-0.3940950892737146,0.002404605696092188,0.08774723264462375
v4b_legacy_025c,15.0,15.0,0.546875,-0.1442456259100727,0.017064172355962637,0.08411679774920974,-0.22226180094562342,-0.4956556158647921,-0.2195748990330992,-0.3871440846789456,0.0026869019125242144,0.10582462927332228
v5c0_corrected_v4b_075c,15.0,15.0,0.546875,-0.13975291428412265,0.017064172355962637,0.08411679774920974,-0.22226180094562342,-0.4956556158647921,-0.2195748990330992,-0.3871440846789456,0.0026869019125242144,0.10582462927332228
v4b_legacy_025c,15.0,15.0,0.5546875,-0.09334921056520298,0.017463221428836613,0.09183425414368215,-0.17783844842252705,-0.5066033555670042,-0.17487328331486346,-0.3780073897787514,0.002965165107663592,0.12563080068058918
v5c0_corrected_v4b_075c,15.0,15.0,0.5546875,-0.08819012696697223,0.017463221428836613,0.09183425414368215,-0.17783844842252705,-0.5066033555670042,-0.17487328331486346,-0.3780073897787514,0.002965165107663592,0.12563080068058918
v4b_legacy_025c,15.0,15.0,0.5625,-0.07107100049153622,0.017819898267258095,0.06634798711756704,-0.12932789564386835,-0.5170280654734881,-0.12609178872043122,-0.36678028557667575,0.003236106923437121,0.14701167297337525
v5c0_corrected_v4b_075c,15.0,15.0,0.5625,-0.06521516051161413,0.017819898267258095,0.06634798711756704,-0.12932789564386835,-0.5170280654734881,-0.12609178872043122,-0.36678028557667575,0.003236106923437121,0.14701167297337525
v4b_legacy_025c,15.0,15.0,0.5703125,-0.05608590605481917,0.018133252359969366,0.029737086108428554,-0.0771300705444651,-0.5267841849893884,-0.07363351744838872,-0.3535303481844355,0.0034965530960763824,0.1697572837088765
v5c0_corrected_v4b_075c,15.0,15.0,0.5703125,-0.04951110129330681,0.018133252359969366,0.029737086108428554,-0.0771300705444651,-0.5267841849893884,-0.07363351744838872,-0.3535303481844355,0.0034965530960763824,0.1697572837088765
v4b_legacy_025c,15.0,15.0,0.578125,-0.040372753017585666,0.018402467907015014,-0.009406770126829236,-0.021680812225517893,-0.535648748395682,-0.017937318591753185,-0.33829885884085537,0.003743493633764708,0.19360639592106194
v5c0_corrected_v4b_075c,15.0,15.0,0.578125,-0.03306642389629078,0.018402467907015014,-0.009406770126829236,-0.021680812225517893,-0.535648748395682,-0.017937318591753185,-0.33829885884085537,0.003743493633764708,0.19360639592106194
v4b_legacy_025c,15.0,15.0,0.5859375,-0.0238978424271932,0.018626866402833453,-0.050588432418741766,0.036549667097793774,-0.5433321468821901,0.040523793713415676,-0.32110475274718303,0.003974126615621902,0.21825326751938517
v5c0_corrected_v4b_075c,15.0,15.0,0.5859375,-0.015858341355505838,0.018626866402833453,-0.050588432418741766,0.036549667097793774,-0.5433321468821901,0.040523793713415676,-0.32110475274718303,0.003974126615621902,0.21825326751938517
v4b_legacy_025c,15.0,15.0,0.59375,-0.013438196274392435,0.018805908107309335,-0.10022274074495639,0.09705875225631425,-0.5494927127982643,0.1012446475499992,-0.30195076198760795,0.00418589529368496,0.24335605551697137
v5c0_corrected_v4b_075c,15.0,15.0,0.59375,-0.004675769363298044,0.018805908107309335,-0.10022274074495639,0.09705875225631425,-0.5494927127982643,0.1012446475499992,-0.30195076198760795,0.00418589529368496,0.24335605551697137
v4b_legacy_025c,15.0,15.0,0.6015625,0.010603592656172308,0.018939192454488274,-0.13781541685553372,0.15931382971040828,-0.5537542134058799,0.16369034822133843,-0.2808313680922,0.004376518510930155,0.2685463268027498
v5c0_corrected_v4b_075c,15.0,15.0,0.6015625,0.020066161733365645,0.018939192454488274,-0.13781541685553372,0.15931382971040828,-0.5537542134058799,0.16369034822133843,-0.2808313680922,0.004376518510930155,0.2685463268027498
v4b_legacy_025c,15.0,15.0,0.609375,0.040751695953755794,0.019026457467571097,-0.17043473261777817,0.22275538400477732,-0.5557250372527075,0.22729939867455196,-0.25774184411766576,0.0045440146697746375,0.2934391784652671
v5c0_corrected_v4b_075c,15.0,15.0,0.609375,0.05087881867191884,0.019026457467571097,-0.17043473261777817,0.22275538400477732,-0.5557250372527075,0.22729939867455196,-0.25774184411766576,0.0045440146697746375,0.2934391784652671
v4b_legacy_025c,15.0,15.0,0.6171875,0.078124216655891,0.019067578262894402,-0.19636930218692733,0.2868006790308979,-0.5550181930172081,0.2914873986403453,-0.23268794709910248,0.004686719609447387,0.3176435263086583
v5c0_corrected_v4b_075c,15.0,15.0,0.6171875,0.0888676290629305,0.019067578262894402,-0.19636930218692733,0.2868006790308979,-0.5550181930172081,0.2914873986403453,-0.23268794709910248,0.004686719609447387,0.3176435263086583
v4b_legacy_025c,15.0,15.0,0.625,0.11690921302261394,0.01906256473509777,-0.22095410311939,0.35084807007980756,-0.5512711395321127,0.3556513688784261,-0.20569565328328324,0.004803298798618516,0.340772187450211
v5c0_corrected_v4b_075c,15.0,15.0,0.625,0.12820850370442297,0.01906256473509777,-0.22095410311939,0.35084807007980756,-0.5512711395321127,0.3556513688784261,-0.20569565328328324,0.004803298798618516,0.340772187450211
v4b_legacy_025c,15.0,15.0,0.6328125,0.16620527300374882,0.01901155852103342,-0.23430995230124965,0.41428219074442996,-0.5441643663596515,0.41917494499075014,-0.17682015990643976,0.004892754246320186,0.36245145220689157
v5c0_corrected_v4b_075c,15.0,15.0,0.6328125,0.17798879424473388,0.01901155852103342,-0.23430995230124965,0.41428219074442996,-0.5441643663596515,0.41917494499075014,-0.17682015990643976,0.004892754246320186,0.36245145220689157
v4b_legacy_025c,15.0,15.0,0.640625,0.20778759524744317,0.01891482934178668,-0.2544016017580339,0.47647965974356904,-0.5334382874102693,0.48143408624629813,-0.14615395520456553,0.004954426502729092,0.3823299057029747
v5c0_corrected_v4b_075c,15.0,15.0,0.640625,0.2199737266688054,0.01891482934178668,-0.2544016017580339,0.47647965974356904,-0.5334382874102693,0.48143408624629813,-0.14615395520456553,0.004954426502729092,0.3823299057029747
v4b_legacy_025c,15.0,15.0,0.6484375,0.24493458071171842,0.018772770821099422,-0.27726712255301794,0.5368154792522757,-0.5189076382524495,0.5418034713333316,-0.11383332861505006,0.004987992081055936,0.40008631755634344
v5c0_corrected_v4b_075c,15.0,15.0,0.6484375,0.2574333015409172,0.018772770821099422,-0.27726712255301794,0.5368154792522757,-0.5189076382524495,0.5418034713333316,-0.11383332861505006,0.004987992081055936,0.40008631755634344
v4b_legacy_025c,15.0,15.0,0.65625,0.291429766912613,0.018585895875174403,-0.2882434033780317,0.5946701216469646,-0.5004728499327623,0.599663578243593,-0.0800429256977518,0.0049934565966283095,0.4154364676383822
v5c0_corrected_v4b_075c,15.0,15.0,0.65625,0.3041444824395185,0.018585895875174403,-0.2882434033780317,0.5946701216469646,-0.5004728499327623,0.599663578243593,-0.0800429256977518,0.0049934565966283095,0.4154364676383822
v4b_legacy_025c,15.0,15.0,0.6640625,0.3303684863086125,0.01835483176389101,-0.3039511225401314,0.6494369075972167,-0.4781283424345522,0.6544080514951943,-0.045018380842508976,0.004971143897977592,0.42813881769406564
v5c0_corrected_v4b_075c,15.0,15.0,0.6640625,0.3431980461769558,0.01835483176389101,-0.3039511225401314,0.6494369075972167,-0.4781283424345522,0.6544080514951943,-0.045018380842508976,0.004971143897977592,0.42813881769406564
v4b_legacy_025c,15.0,15.0,0.671875,0.3684534165206871,0.018080314887411932,-0.31696981922595835,0.7005298325666134,-0.45196729434388033,0.7054515140280654,-0.00904663913904955,0.004921681461451999,0.43799897374337876
v5c0_corrected_v4b_075c,15.0,15.0,0.671875,0.3812942573477827,0.018080314887411932,-0.31696981922595835,0.7005298325666134,-0.45196729434388033,0.7054515140280654,-0.00904663913904955,0.004921681461451999,0.43799897374337876
v4b_legacy_025c,15.0,15.0,0.6796875,0.40604189705545396,0.017763185405449026,-0.32637172304682377,0.7473915877452769,-0.42218293373681753,0.7522375700812343,0.02753596268154236,0.004845982335957344,0.44487291408240254
v5c0_corrected_v4b_075c,15.0,15.0,0.6796875,0.4187902394461194,0.017763185405449026,-0.32637172304682377,0.7473915877452769,-0.42218293373681753,0.7522375700812343,0.02753596268154236,0.004845982335957344,0.44487291408240254
v4b_legacy_025c,15.0,15.0,0.6875,0.4403868461732662,0.017404381749438345,-0.3344228152083004,0.7895014866896001,-0.38906652824735904,0.7942467106451562,0.06434767938380401,0.004745223955556099,0.4486689836756069
v5c0_corrected_v4b_075c,15.0,15.0,0.6875,0.45294087639984504,0.017404381749438345,-0.3344228152083004,0.7895014866896001,-0.38906652824735904,0.7942467106451562,0.06434767938380401,0.004745223955556099,0.4486689836756069
v4b_legacy_025c,15.0,15.0,0.6953125,0.47345682609632456,0.01700493509081734,-0.33862948602535303,0.8263833117064755,-0.3530020789102628,0.8310041358873677,0.10096742407840985,0.004620824180892158,0.4493486788077805
v5c0_corrected_v4b_075c,15.0,15.0,0.6953125,0.48571879539348756,0.01700493509081734,-0.33862948602535303,0.8263833117064755,-0.3530020789102628,0.8310041358873677,0.10096742407840985,0.004620824180892158,0.4493486788077805
v4b_legacy_025c,15.0,15.0,0.703125,0.5023822534150038,0.0165659638216937,-0.34147079251553997,0.8576127368265098,-0.3144581369198736,0.8620871518073868,0.13694254478104295,0.004474414980876973,0.4469262667200396
v5c0_corrected_v4b_075c,15.0,15.0,0.703125,0.5142604327613297,0.0165659638216937,-0.34147079251553997,0.8576127368265098,-0.3144581369198736,0.8620871518073868,0.13694254478104295,0.004474414980876973,0.4469262667200396
v4b_legacy_025c,15.0,15.0,0.7109375,0.5278110491867009,0.01608866809757314,-0.34190248696467973,0.8828241717859108,-0.2739770721807748,0.8871319860045105,0.17179804596121992,0.004307814218599715,0.44146730392339506
v5c0_corrected_v4b_075c,15.0,15.0,0.7109375,0.5392214843340545,0.01608866809757314,-0.34190248696467973,0.8828241717859108,-0.2739770721807748,0.8871319860045105,0.17179804596121992,0.004307814218599715,0.44146730392339506
v4b_legacy_025c,15.0,15.0,0.71875,0.54859323025907,0.015574324485546758,-0.3407715510203977,0.9017168950912765,-0.23216217229503355,0.9058398911463809,0.2050469577830939,0.004122996055104355,0.4330861340230231
v5c0_corrected_v4b_075c,15.0,15.0,0.71875,0.5594612502956399,0.015574324485546758,-0.3407715510203977,0.9017168950912765,-0.23216217229503355,0.9058398911463809,0.2050469577830939,0.004122996055104355,0.4330861340230231
v4b_legacy_025c,15.0,15.0,0.7265625,0.566371125946033,0.015024280755459512,-0.3361569780957682,0.9140602366134687,-0.18966310684570312,0.917982297140515,0.23620141473429757,0.003922060527046356,0.4219424610529543
v5c0_corrected_v4b_075c,15.0,15.0,0.7265625,0.5766325684705886,0.015024280755459512,-0.3361569780957682,0.9140602366134687,-0.18966310684570312,0.917982297140515,0.23620141473429757,0.003922060527046356,0.4219424610529543
v4b_legacy_025c,15.0,15.0,0.734375,0.5782045510798405,0.01443995084609034,-0.3308654644212018,0.9196977104001217,-0.14716021080682973,0.9234049132856371,0.2647840993385054,0.0037072028855154038,0.4082371072598197
v5c0_corrected_v4b_075c,15.0,15.0,0.734375,0.5878066777277378,0.01443995084609034,-0.3308654644212018,0.9196977104001217,-0.14716021080682973,0.9234049132856371,0.2647840993385054,0.0037072028855154038,0.4082371072598197
v4b_legacy_025c,15.0,15.0,0.7421875,0.5874881036383233,0.013822810033246098,-0.32135069158236884,0.918549974183731,-0.10534809667115225,0.9220306574842764,0.2903396613314081,0.0034806833005454063,0.39220707470201494
v5c0_corrected_v4b_075c,15.0,15.0,0.7421875,0.5963901908261697,0.013822810033246098,-0.32135069158236884,0.918549974183731,-0.10534809667115225,0.9220306574842764,0.2903396613314081,0.0034806833005454063,0.39220707470201494
v4b_legacy_025c,15.0,15.0,0.75,0.5918659173636358,0.013174390321864848,-0.30998234359733007,0.9106165196072058,-0.06491910061407086,0.9138613171440414,0.31244573462319786,0.0032447975368355975,0.3741200377004331
v5c0_corrected_v4b_075c,15.0,15.0,0.75,0.6000395183043677,0.013174390321864848,-0.30998234359733007,0.9106165196072058,-0.06491910061407086,0.9138613171440414,0.31244573462319786,0.0032447975368355975,0.3741200377004331
v4b_legacy_025c,15.0,15.0,0.7578125,0.5917546650549531,0.012496276079684466,-0.2963971627125447,0.8959760700711136,-0.026547008372097284,0.8989779192607175,0.3307232387566669,0.003001849189603889,0.3542683979391603
v5c0_corrected_v4b_075c,15.0,15.0,0.7578125,0.5991835499515124,0.012496276079684466,-0.2963971627125447,0.8959760700711136,-0.026547008372097284,0.8989779192607175,0.3307232387566669,0.003001849189603889,0.3542683979391603
v4b_legacy_025c,15.0,15.0,0.765625,0.5889715676654986,0.011790099925697928,-0.27889608660374926,0.8747856260072785,0.009128461751240087,0.8775397500419034,0.34484562163793286,0.0027541240346249385,0.3329630358520678
v5c0_corrected_v4b_075c,15.0,15.0,0.765625,0.5956513591643832,0.011790099925697928,-0.27889608660374926,0.8747856260072785,0.009128461751240087,0.8775397500419034,0.34484562163793286,0.0027541240346249385,0.3329630358520678
v4b_legacy_025c,15.0,15.0,0.7734375,0.5728440811100207,0.011057538882420156,-0.268493298945647,0.8472782512868121,0.04151609945116671,0.8497821182802024,0.35454685743061914,0.0025038669933903357,0.3105268909860621
v5c0_corrected_v4b_075c,15.0,15.0,0.7734375,0.5787816112745265,0.011057538882420156,-0.268493298945647,0.8472782512868121,0.04151609945116671,0.8497821182802024,0.35454685743061914,0.0025038669933903357,0.3105268909860621
v4b_legacy_025c,15.0,15.0,0.78125,0.5589264040252416,0.010300310796862893,-0.24974558514294928,0.8137595993461282,0.07008618248311702,0.8160128614895549,0.3596279452406994,0.002253262143426693,0.2872885006141557
v5c0_corrected_v4b_075c,15.0,15.0,0.78125,0.5641388270133589,0.010300310796862893,-0.24974558514294928,0.8137595993461282,0.07008618248311702,0.8160128614895549,0.3596279452406994,0.002253262143426693,0.2872885006141557
v4b_legacy_025c,15.0,15.0,0.7890625,0.5401983195090917,0.009520171030984431,-0.2301199266926246,0.7746032905410404,0.09438175061290692,0.7766077066571977,0.359961787181328,0.002004416116157315,0.26357562045226374
