Time,Z_tip
21.444,0.00542783653875062
21.4455,0.00547256478296679
21.447,0.00551638114104472
21.4485,0.0055601228455384
21.45,0.0056050485000841
21.4515,0.0056525270967638
21.453,0.00570377925289125
21.4545,0.00575970384764335
21.456,0.00582077912690123
21.4575,0.00588700993420481
21.459,0.00595790736688635
21.4605,0.0060325175281515
21.462,0.00610953492637352
21.4635,0.00618752336818935
21.465,0.00626522369681302
21.4665,0.00634187568378309
21.468,0.00641766976464852
21.4695,0.00649346269481366
21.471,0.00657041452353813
21.4725,0.00665007130429882
21.474,0.00673403892990105
21.4755,0.00682361900341289
21.477,0.00691953370070896
21.4785,0.0070218153686689
21.48,0.00712984929666708
21.4815,0.00724251312624605
21.483,0.00735834162386732
21.4845,0.00747565166208299
21.486,0.00759259365920231
21.4875,0.00770713872763118
21.489,0.00781704008199002
21.4905,0.00791981158148648
21.492,0.00801275365403303
21.4935,0.00809304047813882
21.495,0.00815786883714213
21.4965,0.00820465778182321
21.498,0.00823127660760981
21.4995,0.00823626717778798
21.501,0.0082190199040347
21.5025,0.00817986605898125
21.504,0.00812006446331779
21.5055,0.00804168402380252
21.507,0.00794740707922247
21.5085,0.00784029357334225
21.51,0.0077235479457304
21.5115,0.00760031987444976
21.513,0.0074735521892162
21.5145,0.0073458721737928
21.516,0.00721951308071948
21.5175,0.00709625402682589
21.519,0.00697737648829956
21.5205,0.00686364780747067
21.522,0.00675534851358043
21.5235,0.00665235544016335
21.525,0.00655427716352548
21.5265,0.00646061884719931
21.528,0.00637093983649656
21.5295,0.0062849667345774
21.531,0.00620263857424052
21.5325,0.00612408366113977
21.534,0.00604955059148488
21.5355,0.00597953496036718
21.537,0.00591438207474527
21.5385,0.00585411045068959
21.54,0.00579888301969617
21.5415,0.00574912779279419
21.543,0.005705568856679
21.5445,0.00566917738297353
21.546,0.00564105943980546
21.5475,0.00562229623207483
21.549,0.00561377042250696
21.5505,0.005616018373812
21.552,0.00562913775008307
21.5535,0.00565276407749982
21.555,0.00568611223106076
21.5565,0.00572806141768516
21.558,0.00577725159705396
21.5595,0.00583216338894037
21.561,0.00589117172113207
21.5625,0.0059525860358135
21.564,0.00601470398099662
21.5655,0.00607590296133004
21.567,0.0061347750387316
21.5685,0.00619028413673926
21.57,0.00624190278324499
21.5715,0.0062896791987426
21.573,0.00633419838440154
21.5745,0.00637642935573611
21.576,0.00641748509890238
21.5775,0.00645834994016911
21.579,0.0064996403678103
21.5805,0.00654145539804961
21.582,0.00658334486680656
21.5835,0.00662438901859957
21.585,0.0066633534637163
21.5865,0.0066988699270613
21.588,0.00672959806662218
21.5895,0.00675434218198818
21.591,0.00677211947061662
21.5925,0.00678219423544068
21.594,0.00678409955814554
21.5955,0.00677766406603964
21.597,0.0067630503760333
21.5985,0.00674079926680742
21.6,0.00671186478657363
21.6015,0.00667762331886825
21.603,0.00664004930615375
21.6045,0.00660134677133255
21.606,0.00656362070243866
21.6075,0.00652908589182557
21.609,0.00650000408335217
21.6105,0.00647854348601213
21.612,0.00646658949658827
21.6135,0.00646554704515644
21.615,0.00647616796085094
21.6165,0.00649843829320228
21.618,0.00653154742560672
21.6195,0.0065739379475106
21.621,0.00662342301231032
21.6225,0.00667735774057561
21.624,0.00673285219083028
21.6255,0.00678700687337722
21.627,0.00683714290422123
21.6285,0.00688099566593613
21.63,0.00691684715052253
21.6315,0.0069435845419761
21.633,0.00696068599666293
21.6345,0.00696814457486396
21.636,0.00696634652704168
21.6375,0.00695592096151994
21.639,0.00693757663238336
21.6405,0.00691194045190136
21.642,0.00687941299759134
21.6435,0.0068400580301259
21.645,0.00679354381589639
21.6465,0.00673915126096991
21.648,0.00667585652073082
21.6495,0.00660248451825449
21.651,0.00651791707184489
21.6525,0.00642132781603186
21.654,0.00631240854512479
21.6555,0.00619154998802297
21.657,0.00605994552425335
21.6585,0.00591959847042194
21.66,0.00577323002637062
21.6615,0.00562410177566188
21.663,0.00547577968236826
21.6645,0.00533187300864239
21.666,0.00519578114573148
21.6675,0.00507047558390968
21.669,0.0049583355877536
21.6705,0.00486121209741457
21.672,0.00478011079758363
21.6735,0.00471504796894198
21.675,0.00466543587190772
21.6765,0.0046302265038225
21.678,0.00460800743769548
21.6795,0.00459705782863429
21.681,0.00459539581857265
21.6825,0.00460084243438914
21.684,0.00461111809519104
21.6855,0.00462396725545961
21.687,0.00463728604292133
21.6885,0.00464922668395799
21.69,0.0046582674563489
21.6915,0.00466325253092743
21.693,0.00466341069193235
21.6945,0.00465835785476817
21.696,0.00464808166107662
21.6975,0.00463290268195981
21.699,0.00461340847988899
21.7005,0.00459036413062041
21.702,0.00456461189142195
21.7035,0.00453697806123502
21.705,0.00450820350590705
21.7065,0.0044789073243095
21.708,0.0044495846467139
21.7095,0.00442063274942395
21.711,0.00439239538834753
21.7125,0.00436521319379006
21.714,0.00433946795592832
21.7155,0.00431561088932216
21.717,0.00429416930206442
21.7185,0.00427573144607367
21.72,0.00426091408601089
21.7215,0.00425032020142196
21.723,0.00424449481990801
21.7245,0.00424388567453002
21.726,0.00424881298166783
21.7275,0.00425944992668627
21.729,0.00427581304998532
21.7305,0.00429776008971607
21.732,0.00432499226026504
21.7335,0.00435705846633362
21.735,0.00439336027691358
21.7365,0.00443315804402074
21.738,0.00447573947230249
21.7395,0.00452017710215825
21.741,0.00456518654472446
21.7425,0.00460946281688688
21.744,0.0046517780192554
21.7455,0.00469099694052538
21.747,0.00472604985440547
21.7485,0.0047559164998791
21.75,0.00477964640639652
21.7515,0.00479641915150407
21.753,0.00480562491107128
21.7545,0.00480692851231026
21.756,0.00480029213361908
21.7575,0.00478596282225647
21.759,0.00476444979274399
21.7605,0.00473650881394973
21.762,0.00470313243883437
21.7635,0.00466553440732493
21.765,0.00462511844289166
21.7665,0.00458342871722654
21.768,0.00454208524249734
21.7695,0.00450271049625599
21.771,0.00446685419750881
21.7725,0.00443592200894413
21.774,0.00441111218548348
21.7755,0.00439336299827461
21.777,0.00438331363611551
21.7785,0.00438128145729422
21.78,0.00438725781951509
21.7815,0.00440092273135009
21.783,0.0044216758874121
21.7845,0.0044486793821475
21.786,0.00448090637013253
21.7875,0.00451719017231434
21.789,0.00455626937589986
21.7905,0.0045968258428177
21.792,0.00463751403145128
21.7935,0.00467698157302711
21.795,0.00471388249554151
21.7965,0.00474688553647058
21.798,0.00477468034355645
21.7995,0.00479598397148782
21.801,0.0048095492618189
21.8025,0.0048141759493605
21.804,0.00480872509351675
21.8055,0.00479225682253882
21.807,0.00476382884875777
21.8085,0.00472243848880703
21.81,0.00466734702339953
21.8115,0.00459814023432237
21.813,0.00451472913374141
21.8145,0.00441734377209869
21.816,0.00430655084815942
21.8175,0.00418329038862929
21.819,0.00404891924952814
21.8205,0.00390524231522003
21.822,0.00375450359658527
21.8235,0.00359932285374739
21.825,0.00344259315403079
21.8265,0.00328737063167083
21.828,0.00313677685410691
21.8295,0.0029939141421458
21.831,0.00286178577282524
21.8325,0.00274321842426176
21.834,0.00264079197963851
21.8355,0.0025567828322878
21.837,0.00249312146747206
21.8385,0.00245135917046085
21.84,0.00243263703093682
21.8415,0.00243765381868284
21.843,0.00246663515873058
21.8445,0.00251931105124519
21.846,0.0025949096546305
21.8475,0.0026921723042203
21.849,0.00280938987805973
21.8505,0.00294445636633822
21.852,0.00309493347431552
21.8535,0.00325812043217416
21.855,0.00343112488804477
21.8565,0.00361093260125912
21.858,0.00379447489507446
21.8595,0.00397869342883895
21.861,0.00416060211584768
21.8625,0.00433734621711729
21.864,0.00450625878479968
21.8655,0.00466491456350754
21.867,0.00481118103366332
21.8685,0.00494326550125207
21.87,0.00505975616418376
21.8715,0.00515965419535019
21.873,0.00524252296997665
21.8745,0.00530827248723234
21.876,0.00535702991163395
21.8775,0.00538938849844371
21.879,0.00540639563597534
21.8805,0.00540944089506989
21.882,0.00540011960053654
21.8835,0.00538012810626456
21.885,0.00535119913977102
21.8865,0.00531506709769316
21.888,0.00527344739981298
21.8895,0.00522801058534916
21.891,0.00518034192752895
21.8925,0.00513189686919585
21.894,0.00508397272301941
21.8955,0.00503770924099665
21.897,0.0049941138776025
21.8985,0.00495409592229798
21.9,0.00491849281276291
21.9015,0.00488807836350809
21.903,0.00486355047823571
21.9045,0.00484550180377013
21.906,0.0048343802107492
21.9075,0.00483044741123465
21.909,0.00483374382943547
21.9105,0.00484406621395115
21.912,0.00486096182266838
21.9135,0.00488374001639675
21.915,0.00491149958674612
21.9165,0.00494316863386344
21.918,0.00497755331731553
21.9195,0.00501339193439509
21.921,0.0050494110549863
21.9225,0.00508438060822641
21.924,0.00511716492985804
21.9255,0.00514676705413367
21.927,0.00517236408122674
21.9285,0.00519333216136032
21.93,0.00520926025579535
21.9315,0.00521995219435933
21.933,0.00522541673868611
21.9345,0.0052258457194692
