steps_per_cycle,delta_time_s,core_ratio,step,phase_t_over_T,active_strip_count,material_ring_count,max_abs_q_m2_s,q_l2_m2_s,max_abs_q_over_Uc,augmented_condition_number,no_penetration_max_abs,lesp_constraint_max_abs,eq9_max_abs_m2_s,material_geometry_finite,force_scoring_status,canonical_eligible
160,0.0025,0.49,66,0.4125,4,122,3.6475460612164197,4.896445853687848,5.101463022680306,94.57997892339753,7.105427357601002e-15,4.996003610813204e-16,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,67,0.41875,4,126,2.8869240013483295,4.643061205607753,4.037655945941719,85.26894944662527,7.105427357601002e-15,3.469446951953614e-16,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,68,0.425,4,130,5.081769852018778,5.239690369901243,7.107370422403884,100.18678652086663,2.1316282072803006e-14,6.522560269672795e-16,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,69,0.43125,4,134,3.054352166521009,4.226268080579333,4.271821211917495,112.21416288814345,1.4210854715202004e-14,3.885780586188048e-16,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,70,0.4375,4,138,15.075076722502342,15.301978027332964,21.08402338811516,120.72305351052637,1.4210854715202004e-14,1.0547118733938987e-15,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,71,0.44375,4,142,3.463046414026179,5.075159345911327,4.843421558078571,99.41778737184643,7.105427357601002e-15,8.326672684688674e-16,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,72,0.45,4,146,4.463732555086863,4.761117505934326,6.2429825945270805,106.62616738690281,2.842170943040401e-14,4.718447854656915e-16,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,73,0.45625,4,150,1.6404024862595534,2.2568224269189217,2.2942692115518226,96.54178600368232,7.105427357601002e-15,1.6653345369377348e-16,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,74,0.4625,4,154,3.8948703044602015,4.741044205945957,5.447371055189093,95.49204091538583,2.842170943040401e-14,1.4432899320127035e-15,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,75,0.46875,4,158,2.333706327463583,2.6526715579702502,3.2639249335155007,96.65534613338806,1.4210854715202004e-14,1.942890293094024e-16,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,76,0.475,3,161,1.8472939887137492,1.8631317673654255,2.5836279562430056,85.10302694471989,3.552713678800501e-15,3.469446951953614e-16,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,77,0.48125,4,165,1.1448563592360155,1.2072390304182699,1.6011977052251962,91.07274799589891,7.105427357601002e-15,5.551115123125783e-17,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,78,0.4875,4,169,4.335151517322272,4.903179997531878,6.0631489752759045,90.51004092037053,7.105427357601002e-15,2.3592239273284576e-16,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,79,0.49375,4,173,3.3911220089407,4.176579531722785,4.742827984532447,88.25896924986502,7.105427357601002e-15,9.298117831235686e-16,0.0,True,blocked_mechanical_time_march_unscored,False
