figure,case_id,quantity,sample_index,phase,coefficient,std,lower,upper,x_pdf,y_centre_pdf
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,59,0.9480929629209535,-0.27462087322978895,0.11757457314236244,-0.3921954463721514,-0.1570463000874265,267.5941162109375,509.00653076171875
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,60,0.9641624862872895,-0.30709814191549667,0.0671498974035801,-0.3742480393190768,-0.23994824451191657,270.23516845703125,511.346923828125
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,61,0.9802318239689479,-0.32999908413373913,0.041921467003088964,-0.3719205511368281,-0.28807761713065017,272.8761901855469,512.9972229003906
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,62,0.9963011616506064,-0.3429974026420814,0.07422870539309566,-0.41722610803517707,-0.2687686972489857,275.5172119140625,513.9339141845703
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,0,0.0,0.023500243442118804,0.00498083600301641,0.018519407439102395,0.028481079445135213,326.5205078125,420.5768737792969
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,1,0.01606696609466703,0.023739062250144535,0.0066190556689936135,0.017120006581150923,0.030358117919138148,329.16162109375,420.3187255859375
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,2,0.03213597415566937,0.0235730268547078,0.00846780516727344,0.015105221687434361,0.03204083202198124,331.8025817871094,420.4981994628906
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,3,0.0482059106424717,0.023052969891327033,0.010180008127544465,0.012872961763782567,0.0332329780188715,334.4436950683594,421.0603485107422
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,4,0.06427491870347404,0.022235299916384205,0.011591548965097669,0.010643750951286536,0.03382684888148187,337.08465576171875,421.94419860839844
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,5,0.08034448381995637,0.02117850057579794,0.012609839161086808,0.008568661414711132,0.03378833973688475,339.7257080078125,423.08653259277344
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,6,0.09641386325127871,0.01994099905046541,0.013180855806284166,0.006760143244181244,0.03312185485674958,342.3667297363281,424.4241943359375
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,7,0.11248342836776104,0.01857975443072729,0.013277340411607247,0.005302414019120044,0.03185709484233454,345.0077819824219,425.89561462402344
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,8,0.12855280779908337,0.017146065188528598,0.012895679215686233,0.004250385972842365,0.03004174440421483,347.6488037109375,427.4453430175781
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,9,0.1446223729155657,0.015685795037504252,0.012053813979072056,0.003631981058432196,0.027739609016576308,350.28985595703125,429.0238037109375
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,10,0.16069193803204804,0.014235745055353924,0.010789900939978073,0.0034458441153758512,0.025025645995331997,352.930908203125,430.5912170410156
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,11,0.17676131746337037,0.012824034822736502,0.00916410357870962,0.003659931244026882,0.021988138401446124,355.5719299316406,432.1171875
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,12,0.1928308825798527,0.011468422588883379,0.007261006497329009,0.004207416091554369,0.018729429086212387,358.2129821777344,433.58251953125
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,13,0.20889803378925506,0.010176206457810935,0.0052102675012338255,0.00496593895657711,0.015386473959044761,360.8536376953125,434.9793243408203
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,14,0.22496759890573742,0.0089445067134276,0.0032909649587104348,0.005653541754717165,0.012235471672138034,363.49468994140625,436.3107147216797
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,15,0.24103716402221975,0.007761211608642335,0.0024277700602611187,0.005333441548381217,0.010188981668903453,366.1357421875,437.58978271484375
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,16,0.25710654345354206,0.0066052032254502735,0.0035640156859619862,0.0030411875394882873,0.010169218911412259,368.7767639160156,438.83935546875
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,17,0.2731759228848644,0.0054486725408102316,0.00546235558928936,-1.3683048479128275e-05,0.01091102813009959,371.41778564453125,440.08949279785156
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,18,0.28924548800134675,0.0042585734009458615,0.007371790869322504,-0.0031132174683766427,0.011630364270268366,374.058837890625,441.37591552734375
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,19,0.3053150531178291,0.0029987258433929326,0.009066616719256628,-0.006067890875863695,0.01206534256264956,376.69989013671875,442.73773193359375
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,20,0.3213844325491514,0.0016313547688325408,0.010438759088125601,-0.00880740431929306,0.012070113856958142,379.3409118652344,444.2157745361328
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,21,0.3374539976656337,0.00012078839999310476,0.011421264576800328,-0.011300476176807224,0.011542052976793433,381.9819641113281,445.8486022949219
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,22,0.3535233770969561,-0.001565341836644904,0.011973520718636404,-0.013538862555281308,0.0104081788819915,384.62298583984375,447.67120361328125
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,23,0.3695929422134384,-0.0034544779414835136,0.012076668196485087,-0.015531146137968601,0.008622190255001574,387.2640380859375,449.71324157714844
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,24,0.38566250732992075,-0.005565888603076663,0.011735238328314003,-0.017301126931390666,0.00616934972523734,389.90509033203125,451.99554443359375
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,25,0.40173188676124305,-0.007909977501617926,0.010976715463291263,-0.01888669296490919,0.0030667379616733364,392.5461120605469,454.52935791015625
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,26,0.41780145187772544,-0.0104867164045966,0.009855306021964142,-0.02034202242656074,-0.0006314103826324576,395.1871643066406,457.3146514892578
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,27,0.43387083130904774,-0.01328506640032831,0.008460478830746347,-0.021745545231074657,-0.004824587569581963,397.82818603515625,460.33949279785156
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,28,0.4499403964255301,-0.01628232855020889,0.006938675922647629,-0.02322100447285652,-0.00934365262756126,400.46923828125,463.579345703125
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,29,0.4660099615420124,-0.019444073307437623,0.005548605909483072,-0.024992679216920693,-0.013895467397954551,403.11029052734375,466.9969940185547
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,30,0.48207934097333477,-0.02272531216621132,0.0047471413956830365,-0.02747245356189436,-0.01797817077052828,405.7513122558594,470.54380798339844
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,31,0.4981489060898171,-0.02607065294053324,0.00499771904441603,-0.031068371984949272,-0.02107293389611721,408.3923645019531,474.159912109375
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,32,0.5142182855211395,-0.029416826573920862,0.006166516754955964,-0.035583343328876825,-0.0232503098189649,411.03338623046875,477.77691650390625
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,33,0.5302878506376217,-0.03269363292851439,0.007740479226576085,-0.040434112155090476,-0.024953153701938305,413.6744384765625,481.3189392089844
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,34,0.5463574157541041,-0.03582588882831519,0.009352640285175613,-0.0451785291134908,-0.026473248543139573,416.31549072265625,484.7047119140625
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,35,0.5624267951854264,-0.03873708416932162,0.010798257763145778,-0.04953534193246739,-0.02793882640617584,418.9565124511719,487.8515319824219
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,36,0.5784963603019088,-0.041350821777574875,0.011954943726594681,-0.05330576550416956,-0.029395878050980193,421.5975646972656,490.67681884765625
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,37,0.5945657397332311,-0.0435933018701007,0.012744494120878596,-0.056337795990979295,-0.030848807749222107,424.23858642578125,493.1007995605469
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,38,0.6106353048497134,-0.04539654056112937,0.013119337165465149,-0.05851587772659452,-0.03227720339566422,426.879638671875,495.04998779296875
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,39,0.6267026417442758,-0.04670000734771645,0.013056773921750168,-0.05975678126946662,-0.03364323342596628,429.52032470703125,496.4589538574219
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,40,0.6427720211755981,-0.04745392831349481,0.012557510202501196,-0.06001143851599601,-0.034896418110993616,432.1613464355469,497.2738952636719
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,41,0.6588414006069204,-0.04761993547642084,0.011646955267349768,-0.05926689074377061,-0.035972980209071075,434.8023681640625,497.4533386230469
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,42,0.6749109657234028,-0.047173184227077045,0.010375193590280711,-0.057548377817357756,-0.036797990636796334,437.44342041015625,496.9704284667969
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,43,0.6909805308398851,-0.04610358144288755,0.008825242869012392,-0.054928824311899944,-0.03727833857387516,440.08447265625,495.8142547607422
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,44,0.7070499102712074,-0.04441575725560745,0.007132308597295281,-0.05154806585290273,-0.03728344865831217,442.7254943847656,493.9898223876953
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,45,0.7231192897025298,-0.04212995437540986,0.005539246832185456,-0.04766920120759532,-0.0365907075432244,445.36651611328125,491.5190124511719
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,46,0.7391888548190121,-0.03928116699930955,0.0045160018305681685,-0.04379716882987772,-0.03476516516874138,448.007568359375,488.4396514892578
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,47,0.7552584199354945,-0.03591844911465073,0.0046458996123067186,-0.04056434872695745,-0.03127254950234401,450.64862060546875,484.8047637939453
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,48,0.7713279850519767,-0.03210334759476312,0.005840092466222838,-0.037943440060985954,-0.026263255128540282,453.2896728515625,480.6808776855469
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,49,0.7873975501684591,-0.02790847645717151,0.0074907626694194936,-0.035399239126591,-0.020417713787752017,455.93072509765625,476.146484375
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,50,0.8034669295997815,-0.023415314727761018,0.009183033477135115,-0.032598348204896134,-0.014232281250625903,458.5717468261719,471.28965759277344
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,51,0.8195363090311037,-0.018711651398558612,0.0107026342493991,-0.029414285647957714,-0.008009017149159513,461.2127685546875,466.2052917480469
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,52,0.8356058741475861,-0.013889665617005345,0.011928024027640604,-0.02581768964464595,-0.001961641589364741,463.85382080078125,460.99302673339844
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,53,0.8516754392640684,-0.009042806993523889,0.012782523312793793,-0.021825330306317683,0.0037397163192699045,466.494873046875,455.7538757324219
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,54,0.8677450043805508,-0.0042626053278091575,0.013220226042457695,-0.017482831370266853,0.008957620714648538,469.13592529296875,450.58677673339844
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,55,0.8838143838118732,0.00036267043542996535,0.013218701486879803,-0.012856031051449838,0.013581371922309769,471.7769470214844,445.58714294433594
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,56,0.8998837632431954,0.004751329526478096,0.012778415482486696,-0.0080270859560086,0.017529745008964794,474.41796875,440.84327697753906
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,57,0.9159533283596778,0.00883046148644806,0.011921205876306141,-0.003090744389858081,0.020751667362754203,477.05902099609375,436.4339904785156
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,58,0.9320228934761601,0.012536656096303833,0.010690353107243856,0.0018463029890599773,0.02322700920354769,479.7000732421875,432.4278259277344
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,59,0.9480922729074824,0.01581889720920744,0.009152514133066569,0.006666383076140873,0.02497141134227401,482.3410949707031,428.8799285888672
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,60,0.9641618380239648,0.01863873214558316,0.007405881625994814,0.011232850519588347,0.026044613771577976,484.9821472167969,425.8318634033203
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,61,0.9802312174552871,0.020971386877290235,0.005605720278632624,0.015365666598657611,0.02657710715592286,487.6231689453125,423.31040954589844
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,62,0.9963007825717695,0.022805144912387443,0.004059369202478773,0.01874577570990867,0.026864514114866216,490.26422119140625,421.32823181152344
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,0,1.4654926808931534e-10,-0.6837106439267611,0.10295194828167618,-0.7866625922084373,-0.5807586956450849,111.0364990234375,214.6953125
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,1,0.01626773653830417,-0.6950561889868423,0.11757723472736871,-0.812633423714211,-0.5774789542594736,113.63818359375,215.2689208984375
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,2,0.0325370948950491,-0.6986555444450921,0.13266368293226014,-0.8313192273773523,-0.565991861512832,116.24012756347656,215.45089721679688
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,3,0.048803924894603695,-0.6944649482235762,0.14721231028970885,-0.841677258513285,-0.5472526379338674,118.84166717529297,215.23902893066406
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,4,0.06507142276209536,-0.6825009997311662,0.16043781385636713,-0.8429388135875333,-0.522063185874799,121.44331359863281,214.6341552734375
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,5,0.08134097193825088,-0.6628661625917154,0.17175061280985598,-0.8346167754015714,-0.4911155497818594,124.0452880859375,213.6414566040039
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,6,0.0976082312814793,-0.635737446865283,0.1806860746054852,-0.8164235214707682,-0.4550513722597978,126.64689636230469,212.26988220214844
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,7,0.11387549062470773,-0.6013780286343438,0.18692458517061628,-0.78830261380496,-0.4144534434637275,129.24850463867188,210.5327377319336
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,8,0.13014513521056856,-0.5601209524023503,0.19025201213080448,-0.7503729645331547,-0.3698689402715458,131.85049438476562,208.44686126708984
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,9,0.14641239455379698,-0.5123733563978101,0.19058052952274687,-0.702953885920557,-0.3217928268750633,134.4521026611328,206.0328369140625
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,10,0.1626796538970254,-0.4586080219661324,0.1879597846693415,-0.6465678066354739,-0.2706482372967909,137.0537109375,203.31456756591797
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,11,0.17894920307318093,-0.3993695606220252,0.1825553189481542,-0.5819248795701795,-0.21681424167387103,139.6556854248047,200.31958770751953
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,12,0.19521646241640936,-0.3352550983737186,0.17470168589980792,-0.5099567842735265,-0.16055341247391067,142.25729370117188,197.07808685302734
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,13,0.21148372175963778,-0.2669165392787185,0.16488389007079002,-0.4318004293495085,-0.10203264920792848,144.85890197753906,193.6230239868164
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,14,0.22775327093579328,-0.19506147086611014,0.15380891537531735,-0.3488703862414275,-0.04125255549079279,147.46087646484375,189.99017333984375
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,15,0.244020625688727,-0.12042917044555135,0.14241311937747006,-0.2628422898230214,0.021983948931918712,150.0625,186.21691131591797
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,16,0.26028788503195543,-0.04379271775931193,0.13189181041972667,-0.1756845281790386,0.08809909266041474,152.6641082763672,182.34232330322266
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,17,0.27655743420811096,0.034050210144465076,0.12367766839143077,-0.08962745824696569,0.15772787853589584,155.26608276367188,178.40673828125
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,18,0.2928247889610447,0.11227582987459317,0.11919145178828179,-0.0069156219136886216,0.23146728166287495,157.86770629882812,174.4518051147461
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,19,0.3090919528945678,0.1900639797290935,0.11942112724557913,0.07064285248351437,0.30948510697467263,160.46929931640625,170.51898956298828
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,20,0.32535930764750154,0.266591027220497,0.12445391711175767,0.1421371101087393,0.3910449443322547,163.0709228515625,166.64993286132812
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,21,0.34162876141395176,0.34104118685461815,0.13345894552093096,0.2075822413336872,0.4745001323755491,165.67288208007812,162.88587951660156
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,22,0.3578961161668855,0.4126193469465034,0.1450806443831502,0.2675387025633532,0.5576999913296535,168.27450561523438,159.26702880859375
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,23,0.3741634709198192,0.48055680396167677,0.15790866755919006,0.3226481364024867,0.6384654715208669,170.87612915039062,155.83224487304688
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,24,0.39043292468626944,0.544117449568537,0.1707258256676048,0.3733916239009322,0.7148432752361418,173.47808837890625,152.61874389648438
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,25,0.40670027943920317,0.602616331795552,0.18256256232657092,0.42005376946898104,0.7851788941221229,176.0797119140625,149.6611557006836
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,26,0.4229674433727263,0.6554226731055972,0.1926646607584457,0.4627580123471515,0.8480873338640429,178.68130493164062,146.99137115478516
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,27,0.43923708795858707,0.7019497598469173,0.20048192601099127,0.5014678338359261,0.9024316858579086,181.28329467773438,144.63905334472656
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,28,0.45550425189211025,0.7416910082414918,0.2056239701682889,0.5360670380732029,0.9473149784097807,183.8848876953125,142.62981414794922
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,29,0.4717716066450439,0.7742130228140522,0.20784693282364186,0.5663660899904104,0.9820599556376941,186.48651123046875,140.98556518554688
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,30,0.48804125123090475,0.7991583126589898,0.2070269220253805,0.5921313906336093,1.0061852346843703,189.0885009765625,139.72438049316406
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,31,0.5043084151644279,0.8162468004775236,0.20315307270587976,0.6130937277716438,1.0193998731834033,191.69009399414062,138.86042022705078
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,32,0.5205757699173617,0.825291818371706,0.1963453533201668,0.6289464650515392,1.0216371716918728,194.29171752929688,138.4031219482422
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,33,0.5368452236838118,0.8261812448797945,0.1868046167155891,0.6393766281642054,1.0129858615953835,196.8936767578125,138.358154296875
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,34,0.5531125784367456,0.8189180980761293,0.174840215512028,0.6440778825641013,0.9937583135881572,199.49530029296875,138.7253646850586
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,35,0.5693799331896793,0.8035755662634627,0.1608606460714441,0.6427149201920186,0.9644362123349068,202.096923828125,139.5010528564453
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,36,0.5856493869561296,0.7803246233531735,0.1453866771212573,0.6349379462319162,0.9257113004744308,204.69888305664062,140.67657470703125
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,37,0.6019167417090632,0.7494207493381684,0.12903837203468363,0.6203823773034848,0.878459121372852,207.30050659179688,142.239013671875
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,38,0.6181839056425864,0.711213588130772,0.11259514851010732,0.5986184396206646,0.8238087366408793,209.902099609375,144.17069244384766
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,39,0.6344535502284472,0.6661223502568527,0.09703757890069403,0.5690847713561586,0.7631599291575468,212.50408935546875,146.4504165649414
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,40,0.6507208095716756,0.6146462252122977,0.08359341584808055,0.5310528093642172,0.6982396410603783,215.10569763183594,149.05294799804688
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,41,0.666988068914904,0.5573646832704455,0.073710127805878,0.48365455546456754,0.6310748110763236,217.70730590820312,151.94898986816406
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,42,0.6832577135007648,0.4949154435394032,0.06866647287207435,0.42624897066732886,0.5635819164114776,220.30929565429688,155.1063003540039
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,43,0.6995248774342879,0.42798753239106246,0.06875007353130086,0.3592374588597616,0.4967376059223633,222.910888671875,158.49004364013672
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,44,0.7157922321872217,0.3573166054458734,0.07289026791133367,0.2844263375345397,0.4302068733572071,225.51251220703125,162.06302642822266
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,45,0.7320617813633772,0.28369022920293885,0.07929326352801148,0.20439696567492738,0.3629834927309503,228.11448669433594,165.78543090820312
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,46,0.7483290407066057,0.20790653342155307,0.08635238850627197,0.1215541449152811,0.29425892192782505,230.71609497070312,169.61690521240234
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,47,0.764596300049834,0.13079971384937683,0.0929630276375629,0.037836686211813936,0.22376274148693973,233.3177032470703,173.51527404785156
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,48,0.7808658492259896,0.0532086442492985,0.09846980607888661,-0.045261161829588115,0.1516784503281851,235.919677734375,177.43812561035156
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,49,0.7971332039789233,-0.02405496428485676,0.10256231488434257,-0.12661727916919935,0.07850735059948581,238.52130126953125,181.34442138671875
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,50,0.8134004633221518,-0.10014484370806664,0.1051460883270792,-0.20529093203514584,0.0050012446190125515,241.12290954589844,185.19137573242188
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,51,0.8296700124983073,-0.17427418203981326,0.10631589394138209,-0.28059007598119534,-0.06795828809843117,243.72488403320312,188.939208984375
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,52,0.8459372718415358,-0.2456774447236778,0.10628314783478977,-0.35196059255846757,-0.13939429688888805,246.3264923095703,192.5492172241211
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,53,0.8622046265944695,-0.31363316108860995,0.10532475832802536,-0.4189579194166353,-0.2083084027605846,248.92811584472656,195.98492431640625
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,54,0.878474175770625,-0.3774672442307021,0.10373574218785385,-0.48120298641855597,-0.27373150204284824,251.53009033203125,199.21224975585938
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,55,0.8947414351138534,-0.43656370517709775,0.10176780681425682,-0.5383315119913545,-0.33479589836284096,254.13169860839844,202.2000503540039
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,56,0.9110085036376713,-0.490383063139467,0.09957411948000486,-0.5899571826194718,-0.39080894365946217,256.7332763671875,204.92105102539062
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,57,0.927278148223532,-0.5384481605646074,0.09715769825943825,-0.6356058588240456,-0.44129046230516916,259.33526611328125,207.35112762451172
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,58,0.9435455029764658,-0.5803725330332427,0.09438801143733873,-0.6747605444705814,-0.48598452159590394,261.9368896484375,209.47074127197266
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,59,0.9598128577293995,-0.6158386791247725,0.0910495685058084,-0.7068882476305809,-0.5247891106189642,264.53851318359375,211.2638397216797
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,60,0.9760800216629226,-0.6446332209833372,0.08697969525790473,-0.7316129162412419,-0.5576535257254325,267.1401062011719,212.71963500976562
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,61,0.9923494754293729,-0.6666124982703382,0.08229700201520178,-0.7489095002855399,-0.5843154962551365,269.7420654296875,213.83086395263672
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CD,0,0.0,0.10326323431666179,0.014748332593577473,0.08851490172308432,0.11801156691023926,326.5205078125,119.81523513793945
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CD,1,0.01626583490102409,0.10292401884383606,0.016256850951646428,0.08666716789218963,0.1191808697954825,329.1943054199219,119.92523574829102
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CD,2,0.0325325976574235,0.10109050721805468,0.017527873777017436,0.08356263344103725,0.11861838099507212,331.8677673339844,120.51980590820312
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CD,3,0.048802331376382874,0.09777627464585253,0.018522745845536474,0.07925352880031605,0.11629902049138902,334.5417175292969,121.59454345703125
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CD,4,0.0650685370773023,0.0930109301348972,0.019226727353227595,0.0737842027816696,0.1122376574881248,337.215087890625,123.13984680175781
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CD,5,0.08133771374078168,0.08683764613578066,0.019637536159650786,0.06720010997612987,0.10647518229543144,339.8889465332031,125.14171600341797
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CD,6,0.0976044764971811,0.0793154759732908,0.01976651238534301,0.0595489635879478,0.09908198835863381,342.5624084472656,127.58100128173828
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CD,7,0.11387346747550048,0.07051544832772044,0.019630148612247034,0.05088529971547341,0.09014559693996747,345.2362365722656,130.4346694946289
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CD,8,0.13014023023189988,0.06052110836095087,0.019254018929623615,0.04126708943132726,0.07977512729057448,347.9096984863281,133.67562866210938
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CD,9,0.14640940689537926,0.049429623495840236,0.018668191125950435,0.0307614323698898,0.06809781462179067,350.58355712890625,137.27236938476562
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CD,10,0.1626761696517787,0.03734721913534378,0.017907414906690358,0.01943980422865342,0.05525463404203414,353.25701904296875,141.19044494628906
