figure,case_id,model,quantity,phase,experiment,experiment_std,prediction
10,razak2014_fig10,fluxv_v4b,CL,0.5375028934120996,0.2781978843517636,0.4802050234647593,0.4684885480788158
10,razak2014_fig10,fluxv_v4b,CL,0.5542978847906475,0.24041907871329338,0.4712365882895081,0.45390154708480085
10,razak2014_fig10,fluxv_v4b,CL,0.5710951023914038,0.20010289770122358,0.4515022915472166,0.4344866076612694
10,razak2014_fig10,fluxv_v4b,CL,0.5878923199921603,0.15904412691868608,0.42214601725273465,0.4102802635281461
10,razak2014_fig10,fluxv_v4b,CL,0.6046897231114341,0.11902973523438665,0.3850440985629352,0.3822082037502276
10,razak2014_fig10,fluxv_v4b,CL,0.6214869407121905,0.08173873607671567,0.34298299003758587,0.3510578404687811
10,razak2014_fig10,fluxv_v4b,CL,0.6382841583129469,0.048685674556478764,0.29995894433619336,0.31797632363455564
10,razak2014_fig10,fluxv_v4b,CL,0.655081468672962,0.021147741699952816,0.2615739192535247,0.28344078367906295
10,razak2014_fig10,fluxv_v4b,CL,0.6718786862737185,0.00011724025305126506,0.23504888729444026,0.24805908711460758
10,razak2014_fig10,fluxv_v4b,CL,0.6886736776522663,-0.01374753398770312,0.2270722267073713,0.21179333067183073
10,razak2014_fig10,fluxv_v4b,CL,0.7054708952530226,-0.020136658065474933,0.23916587681136445,0.17532161700827814
10,razak2014_fig10,fluxv_v4b,CL,0.7222681128537791,-0.019116046065153713,0.2660738231257754,0.13876782014935035
10,razak2014_fig10,fluxv_v4b,CL,0.7390654232137942,-0.011102731331519733,0.30000088006007325,0.10176592684035402
10,razak2014_fig10,fluxv_v4b,CL,0.7558626408145507,0.003147809316311201,0.3344553553050319,0.06446301662889906
10,razak2014_fig10,fluxv_v4b,CL,0.7726599511745658,0.022559296053119127,0.3650132940701882,0.026888945426070544
10,razak2014_fig10,fluxv_v4b,CL,0.7894571687753222,0.045815031654312555,0.3889038752646263,-0.010903976388792484
10,razak2014_fig10,fluxv_v4b,CL,0.8062520673946114,0.07139540069486316,0.4045449495879104,-0.04875904056216528
10,razak2014_fig10,fluxv_v4b,CL,0.8230492849953678,0.09766321983871451,0.4112751579286752,-0.08680062616247519
10,razak2014_fig10,fluxv_v4b,CL,0.8398466881146416,0.12292606045109644,0.4091866109952916,-0.13374985103178466
10,razak2014_fig10,fluxv_v4b,CL,0.8566439057153981,0.14552043694092454,0.39905041907572747,-0.2068197403849676
10,razak2014_fig10,fluxv_v4b,CL,0.8734411233161544,0.16388786147413337,0.3822522567943064,-0.22233316799289257
10,razak2014_fig10,fluxv_v4b,CL,0.8902383409169109,0.17664519458351036,0.3607572934383372,-0.257165125090892
10,razak2014_fig10,fluxv_v4b,CL,0.9070355585176673,0.18265922104038168,0.33702674403653893,-0.29717776027386467
10,razak2014_fig10,fluxv_v4b,CL,0.9238329616369411,0.1810901700516866,0.3138680838263925,-0.31701529292300046
10,razak2014_fig10,fluxv_v4b,CL,0.9406277674969715,0.17143681993024584,0.29413389271564727,-0.29408117587540106
10,razak2014_fig10,fluxv_v4b,CL,0.9574251706162453,0.1535731522413274,0.2801695079267349,-0.33254188521638145
10,razak2014_fig10,fluxv_v4b,CL,0.9742223882170018,0.12774623917171957,0.27311374316028286,-0.3252895076473261
10,razak2014_fig10,fluxv_v4b,CL,0.9910196058177582,0.0945906094200284,0.2724786863039455,-0.3396752024165807
10,razak2014_fig10,fluxv_v4b,CD,3.561954686997794e-10,0.010956503084606689,0.011633028488475219,-0.05507973467470832
10,razak2014_fig10,fluxv_v4b,CD,0.01679684538827898,0.011854669343828214,0.011527521352666116,-0.05621678058710787
10,razak2014_fig10,fluxv_v4b,CD,0.03359480353136528,0.013138336757576669,0.011222617067963776,-0.05628079586082887
10,razak2014_fig10,fluxv_v4b,CD,0.05039146304494833,0.014763633023623365,0.010725890589921539,-0.055433415575241264
10,razak2014_fig10,fluxv_v4b,CD,0.06718663841052766,0.016659951669055734,0.01006139774268277,-0.05357081388962406
10,razak2014_fig10,fluxv_v4b,CD,0.08398403999811256,0.01873484865929005,0.009269773808424059,-0.050062270763595214
10,razak2014_fig10,fluxv_v4b,CD,0.100781256067197,0.02087626887633065,0.008413236941598169,-0.045222515592516124
10,razak2014_fig10,fluxv_v4b,CD,0.11757847213628145,0.022958502564297212,0.007574676216584326,-0.038822754979724136
10,razak2014_fig10,fluxv_v4b,CD,0.13437568820536588,0.024846457538630545,0.00685814457490428,-0.03205988647922013
10,razak2014_fig10,fluxv_v4b,CD,0.15117290427445032,0.026403398457384625,0.006374267587627145,-0.025212162020233093
10,razak2014_fig10,fluxv_v4b,CD,0.16797030586203524,0.027494413883312835,0.006201612825204757,-0.01867216143278441
10,razak2014_fig10,fluxv_v4b,CD,0.18476511019061365,0.027995429002134725,0.006341001866330536,-0.012697422472557902
10,razak2014_fig10,fluxv_v4b,CD,0.20156251177819853,0.027796853431934915,0.006709775678659411,-0.007563614707796607
10,razak2014_fig10,fluxv_v4b,CD,0.21835972784728297,0.02680930762665612,0.00718753190467056,-0.0036324028327762454
10,razak2014_fig10,fluxv_v4b,CD,0.23515694391636743,0.024968905627097984,0.00766222364215525,-0.0011790424486439258
10,razak2014_fig10,fluxv_v4b,CD,0.25195415998545184,0.02223933365501128,0.008051397253441764,-0.0003729064740203322
10,razak2014_fig10,fluxv_v4b,CD,0.2687513760545363,0.018615867632908845,0.008305486895956025,-0.0012993099617299461
10,razak2014_fig10,fluxv_v4b,CD,0.28554859212362077,0.01412547177350873,0.008404462481152434,-0.003969238138557407
10,razak2014_fig10,fluxv_v4b,CD,0.30234599371120563,0.008827726963657842,0.008359366026670563,-0.008312648316621278
10,razak2014_fig10,fluxv_v4b,CD,0.3191409835582845,0.0028124399703339936,0.008210183767519209,-0.014183007760579415
10,razak2014_fig10,fluxv_v4b,CD,0.335938199627369,-0.0038008002118484624,0.008028754544651087,-0.021366500402909883
10,razak2014_fig10,fluxv_v4b,CD,0.3527354156964534,-0.0108691539112514,0.007914259337935959,-0.029609969253511018
10,razak2014_fig10,fluxv_v4b,CD,0.36953263176553786,-0.018228313604977578,0.00797589417151639,-0.038541037204759904
10,razak2014_fig10,fluxv_v4b,CD,0.38632984783462226,-0.025698904016892413,0.0083024306232165,-0.04778034853844794
10,razak2014_fig10,fluxv_v4b,CD,0.4031272494222072,-0.03309357234174824,0.008924464283579282,-0.05688093491655961
10,razak2014_fig10,fluxv_v4b,CD,0.41992446549129164,-0.04022150692799805,0.00980711913706902,-0.06553997446178582
10,razak2014_fig10,fluxv_v4b,CD,0.4367194553383705,-0.04689660377000817,0.010870373418946528,-0.07334097595081938
