figure,case_id,model,phase,CL,CD,persistence,ldvm_delta_CL,ldvm_delta_CD,ldvm_shedding
10,razak2014_fig10,v4b,0.7421875,0.09486149041752046,0.00022434297544117587,0.6304110718162282,-0.0760376517469074,0.001392325824035593,0.0
10,razak2014_fig10,v4b,0.75,0.07752097814913611,0.0011234131696264,0.6287609308235241,-0.07564024478488807,0.0001251853383795109,0.0
10,razak2014_fig10,v4b,0.7578125,0.060120061462639325,0.001629880753588348,0.6274206593845522,-0.07528938883050593,-0.0011368828337205742,0.0
10,razak2014_fig10,v4b,0.765625,0.04266034129937063,0.0017414657582155422,0.626393666166758,-0.07498723001291105,-0.002390120444964696,0.0
10,razak2014_fig10,v4b,0.7734375,0.02514578757998929,0.00145953542027206,0.6256829250719564,-0.07473344728208495,-0.003631177283392251,0.0
10,razak2014_fig10,v4b,0.78125,0.0075855150536582264,0.0007890359508911559,0.625290753429209,-0.0745201135793733,-0.004857198850901184,0.0
10,razak2014_fig10,v4b,0.7890625,-0.010013747795268053,-0.0002611190407479254,0.6252186101462173,-0.07435388782298671,-0.006064602946162516,0.0
10,razak2014_fig10,v4b,0.796875,-0.027635894065215785,-0.0016787486659194566,0.6254669165361242,-0.07422628500466487,-0.007250698337980988,0.0
10,razak2014_fig10,v4b,0.8046875,-0.04526635314428168,-0.0034480253449257602,0.6260349025085836,-0.07414419240770832,-0.008412343524592972,0.0
10,razak2014_fig10,v4b,0.8125,-0.06270671432411612,-0.005534718935372686,0.6269204805856748,-0.07363439579381811,-0.009505943605674375,0.017037086855465892
10,razak2014_fig10,v4b,0.8203125,-0.08038549890824118,-0.00781388857576885,0.6281201497915548,-0.0739170540070106,-0.010251843160484051,0.06698729810778094
10,razak2014_fig10,v4b,0.828125,-0.09869829357736286,-0.010030838987747131,0.6296289308947953,-0.07615543131151452,-0.010023158094592454,0.24999999999999997
10,razak2014_fig10,v4b,0.8359375,-0.12250476081614381,-0.012284695248094356,0.6314403337870849,-0.0936664318212975,-0.009146376548831957,0.24999999999999997
10,razak2014_fig10,v4b,0.84375,-0.1449780378069977,-0.014836376138663461,0.6335463570009134,-0.10820618150665152,-0.008399067298500729,0.24999999999999997
10,razak2014_fig10,v4b,0.8515625,-0.17459801492326468,-0.01756845558754855,0.635937518545803,-0.1431816724622354,-0.007543078255249201,0.23296291314453407
10,razak2014_fig10,v4b,0.859375,-0.22413789508019372,-0.02049970395443567,0.6386029164232405,-0.2345682870501227,-0.006716116592125164,0.23296291314453407
10,razak2014_fig10,v4b,0.8671875,-0.19281415951252034,-0.023701148650523612,0.6415303164091039,-0.10283489793090302,-0.006210297488485688,0.3535533905932736
