case_id,model,quantity,phase,experiment,prediction
W1,fluxv_old,CD,0.0675,0.123376237624,-0.0494249662433588
W1,fluxv_old,CD,0.07,0.118891089109,-0.05501895135953244
W1,fluxv_old,CD,0.0725,0.115782178218,-0.06109123795596489
W1,fluxv_old,CD,0.075,0.111782178218,-0.0672318533352915
W1,fluxv_old,CD,0.0775,0.107584158416,-0.0733724687146181
W1,fluxv_old,CD,0.08,0.102495049505,-0.07990945182814539
W1,fluxv_old,CD,0.0825,0.097405940594,-0.08657855751973959
W1,fluxv_old,CD,0.085,0.0923168316832,-0.09324766321133379
W1,fluxv_old,CD,0.0875,0.0872277227723,-0.10023199690671243
W1,fluxv_old,CD,0.09,0.0821386138614,-0.1074054674043618
W1,fluxv_old,CD,0.0925,0.0770495049506,-0.11457893790201118
W1,fluxv_old,CD,0.095,0.0703168316832,-0.12198936123370076
W1,fluxv_old,CD,0.0975,0.0646633663366,-0.12963673739943055
W1,fluxv_old,CD,0.1,0.0578217821782,-0.13728411356516032
W1,fluxv_old,CD,0.1025,0.0513762376238,-0.14509530010741373
W1,fluxv_old,CD,0.105,0.0456633663371,-0.1531795039438732
W1,fluxv_old,CD,0.1075,0.0390990099012,-0.1612637077803327
W1,fluxv_old,CD,0.11,0.0312079207901,-0.16944614384218779
W1,fluxv_old,CD,0.1125,0.024108910891,-0.17792327658022966
W1,fluxv_old,CD,0.115,0.017168316832,-0.1864004093182715
W1,fluxv_old,CD,0.1175,0.00953465346638,-0.19492030611967706
W1,fluxv_old,CD,0.12,0.00190099009864,-0.20373955136462893
W1,fluxv_old,CD,0.1225,-0.005732673268,-0.2125587966095808
W1,fluxv_old,CD,0.125,-0.0148514851485,-0.22137804185453266
W1,fluxv_old,CD,0.1275,-0.0209999999993,-0.23048169589861855
W1,fluxv_old,CD,0.13,-0.028633663365,-0.23958534994270445
W1,fluxv_old,CD,0.1325,-0.0364752475261,-0.24868900398679034
W1,fluxv_old,CD,0.135,-0.0458811881191,-0.25798515459934995
W1,fluxv_old,CD,0.1375,-0.0535148514849,-0.26730880472169155
W1,fluxv_old,CD,0.14,-0.0630495049492,-0.2766324548440331
W1,fluxv_old,CD,0.1425,-0.0692673267315,-0.2860680203871659
W1,fluxv_old,CD,0.145,-0.0783960396047,-0.29554089107056253
W1,fluxv_old,CD,0.1475,-0.0860297029704,-0.3050137617539592
W1,fluxv_old,CD,0.15,-0.093663366336,-0.3145320142740538
W1,fluxv_old,CD,0.1525,-0.101297029703,-0.32407749589616713
W1,fluxv_old,CD,0.155,-0.110257425744,-0.3336229775182805
W1,fluxv_old,CD,0.1575,-0.118544554456,-0.34316390357855886
W1,fluxv_old,CD,0.16,-0.126178217822,-0.35270027407700216
W1,fluxv_old,CD,0.1625,-0.133811881187,-0.36223664457544547
W1,fluxv_old,CD,0.165,-0.141445544555,-0.37173738017819247
W1,fluxv_old,CD,0.1675,-0.147099009901,-0.38117872428811234
W1,fluxv_old,CD,0.17,-0.154732673268,-0.3906200683980322
W1,fluxv_old,CD,0.1725,-0.162366336633,-0.4000154062911222
W1,fluxv_old,CD,0.175,-0.169999999999,-0.409272725533723
W1,fluxv_old,CD,0.1775,-0.175653465348,-0.4185300447763239
W1,fluxv_old,CD,0.18,-0.183287128713,-0.42775301175815045
W1,fluxv_old,CD,0.1825,-0.189326732673,-0.43673551291455726
W1,fluxv_old,CD,0.185,-0.194594059405,-0.445718014070964
W1,fluxv_old,CD,0.1875,-0.201485148515,-0.4547005152273708
W1,fluxv_old,CD,0.19,-0.20788118812,-0.46331705264538847
W1,fluxv_old,CD,0.1925,-0.213643564357,-0.4719335900634061
W1,fluxv_old,CD,0.195,-0.218732673267,-0.48055012748142373
W1,fluxv_old,CD,0.1975,-0.223821782177,-0.4887677508884031
W1,fluxv_old,CD,0.2,-0.228910891089,-0.4969283865795197
W1,fluxv_old,CD,0.2025,-0.234000000001,-0.5050890222706365
W1,fluxv_old,CD,0.205,-0.239089108911,-0.5128424131985033
W1,fluxv_old,CD,0.2075,-0.244178217821,-0.5204600558719537
W1,fluxv_old,CD,0.21,-0.249267326732,-0.528077698545404
W1,fluxv_old,CD,0.2125,-0.25391089109,-0.53530435462701
W1,fluxv_old,CD,0.215,-0.257465346535,-0.5422964187535094
W1,fluxv_old,CD,0.2175,-0.26098019802,-0.5492884828800088
W1,fluxv_old,CD,0.22,-0.265663366336,-0.5559295334180075
W1,fluxv_old,CD,0.2225,-0.270029702971,-0.5622195703675057
W1,fluxv_old,CD,0.225,-0.272574257426,-0.568509607317004
W1,fluxv_old,CD,0.2275,-0.276970297029,-0.5745105928250959
W1,fluxv_old,CD,0.23,-0.279643564356,-0.5800298259308441
W1,fluxv_old,CD,0.2325,-0.282188118812,-0.5855490590365923
W1,fluxv_old,CD,0.235,-0.284732673267,-0.5908606617512412
W1,fluxv_old,CD,0.2375,-0.289257425743,-0.5955493732925923
W1,fluxv_old,CD,0.24,-0.291801980198,-0.6002380848339435
W1,fluxv_old,CD,0.2425,-0.294346534653,-0.6048167962569568
W1,fluxv_old,CD,0.245,-0.296891089109,-0.6086255068516058
W1,fluxv_old,CD,0.2475,-0.29900990099,-0.6124342174462547
W1,fluxv_old,CD,0.25,-0.3,-0.6162429280409036
W1,fluxv_old,CD,0.2525,-0.302544554455,-0.6191333258538716
W1,fluxv_old,CD,0.255,-0.30495049505,-0.6220237236668396
W1,fluxv_old,CD,0.2575,-0.305653465347,-0.6249141214798075
W1,fluxv_old,CD,0.26,-0.306930693069,-0.6269778057626794
W1,fluxv_old,CD,0.2625,-0.308762376237,-0.6289233881126803
W1,fluxv_old,CD,0.265,-0.309326732673,-0.6308689704626814
W1,fluxv_old,CD,0.2675,-0.310891089109,-0.6320951697141564
W1,fluxv_old,CD,0.27,-0.310891089109,-0.633081574599456
W1,fluxv_old,CD,0.2725,-0.310891089109,-0.6340679794847556
W1,fluxv_old,CD,0.275,-0.310891089109,-0.6344535206184837
W1,fluxv_old,CD,0.2775,-0.310891089109,-0.6344785435012688
W1,fluxv_old,CD,0.28,-0.310891089109,-0.6345035663840539
W1,fluxv_old,CD,0.2825,-0.310891089109,-0.6340527282595506
W1,fluxv_old,CD,0.285,-0.310891089109,-0.6331260291277587
W1,fluxv_old,CD,0.2875,-0.309356435644,-0.6321993299959668
W1,fluxv_old,CD,0.29,-0.306930693069,-0.6309235900626665
W1,fluxv_old,CD,0.2925,-0.306247524752,-0.6290661154601852
W1,fluxv_old,CD,0.295,-0.30495049505,-0.627208640857704
W1,fluxv_old,CD,0.2975,-0.303138613862,-0.6251263233986069
W1,fluxv_old,CD,0.3,-0.300198019802,-0.6223694773696621
W1,fluxv_old,CD,0.3025,-0.29606930693,-0.6196126313407173
W1,fluxv_old,CD,0.305,-0.293524752475,-0.6167484670213456
W1,fluxv_old,CD,0.3075,-0.29098019802,-0.613133074668985
W1,fluxv_old,CD,0.31,-0.287762376238,-0.6095176823166244
W1,fluxv_old,CD,0.3125,-0.282673267326,-0.6059022899642639
W1,fluxv_old,CD,0.315,-0.279386138614,-0.6014774069811788
W1,fluxv_old,CD,0.3175,-0.27606930693,-0.5970525239980936
W1,fluxv_old,CD,0.32,-0.269386138614,-0.5926276410150085
W1,fluxv_old,CD,0.3225,-0.265811881188,-0.5875434497304337
W1,fluxv_old,CD,0.325,-0.259207920791,-0.5823650715456461
W1,fluxv_old,CD,0.3275,-0.254118811881,-0.5771866933608585
W1,fluxv_old,CD,0.33,-0.24902970297,-0.5714893914080316
W1,fluxv_old,CD,0.3325,-0.242148514852,-0.5656191148658581
W1,fluxv_old,CD,0.335,-0.234891089109,-0.5597488383236848
W1,fluxv_old,CD,0.3375,-0.228861386138,-0.5534872906121094
W1,fluxv_old,CD,0.34,-0.222732673267,-0.5469909801988928
W1,fluxv_old,CD,0.3425,-0.213594059407,-0.5404946697856763
W1,fluxv_old,CD,0.345,-0.205960396041,-0.5337197664913662
W1,fluxv_old,CD,0.3475,-0.198326732673,-0.5266662703159626
W1,fluxv_old,CD,0.35,-0.190693069306,-0.519612774140559
W1,fluxv_old,CD,0.3525,-0.181079207921,-0.5123768209907342
W1,fluxv_old,CD,0.355,-0.173445544555,-0.5048367728835413
W1,fluxv_old,CD,0.3575,-0.164316831682,-0.49729672477634845
W1,fluxv_old,CD,0.36,-0.156198019801,-0.4896528726862056
W1,fluxv_old,CD,0.3625,-0.147920792079,-0.48169760864721284
W1,fluxv_old,CD,0.365,-0.137742574258,-0.47374234460822007
W1,fluxv_old,CD,0.3675,-0.127564356437,-0.4657440646975463
W1,fluxv_old,CD,0.37,-0.119366336632,-0.45744467368510516
W1,fluxv_old,CD,0.3725,-0.11010891089,-0.44914528267266407
W1,fluxv_old,CD,0.375,-0.10099009901,-0.440845891660223
W1,fluxv_old,CD,0.3775,-0.0908811881195,-0.4322724112423433
W1,fluxv_old,CD,0.38,-0.0826138613866,-0.42369893082446364
W1,fluxv_old,CD,0.3825,-0.072435643563,-0.41512545040658394
W1,fluxv_old,CD,0.385,-0.0640198019799,-0.4063719295177334
W1,fluxv_old,CD,0.3875,-0.054059405941,-0.39759268856160124
W1,fluxv_old,CD,0.39,-0.0438811881201,-0.3888134476054691
W1,fluxv_old,CD,0.3925,-0.0351782178211,-0.3799294652517339
W1,fluxv_old,CD,0.395,-0.025504950494,-0.37101056909879765
W1,fluxv_old,CD,0.3975,-0.0159504950494,-0.3620916729458614
W1,fluxv_old,CD,0.4,-0.00712871287209,-0.3531251797045853
W1,fluxv_old,CD,0.4025,0.00129702970169,-0.34413012821030525
W1,fluxv_old,CD,0.405,0.0109108910902,-0.33513507671602516
W1,fluxv_old,CD,0.4075,0.0203465346542,-0.3261322632866016
W1,fluxv_old,CD,0.41,0.0345346534648,-0.3171216879220341
W1,fluxv_old,CD,0.4125,0.0397524752466,-0.30811111255746654
W1,fluxv_old,CD,0.415,0.0473861386132,-0.2991163167175007
W1,fluxv_old,CD,0.4175,0.0561980198031,-0.29014782008520423
W1,fluxv_old,CD,0.42,0.066376237624,-0.2811793234529078
W1,fluxv_old,CD,0.4225,0.074574257425,-0.27223497091109666
W1,fluxv_old,CD,0.425,0.0838613861374,-0.2633630506407414
W1,fluxv_old,CD,0.4275,0.09295049505,-0.2544911303703861
W1,fluxv_old,CD,0.43,0.101108910892,-0.24563770497818668
W1,fluxv_old,CD,0.4325,0.108742574257,-0.2369137437330783
W1,fluxv_old,CD,0.435,0.117544554454,-0.2281897824879699
W1,fluxv_old,CD,0.4375,0.125990099011,-0.21946582124286151
W1,fluxv_old,CD,0.44,0.133940594061,-0.21093812520488198
W1,fluxv_old,CD,0.4425,0.143237623762,-0.20241042916690247
W1,fluxv_old,CD,0.445,0.150871287128,-0.19388273312892296
W1,fluxv_old,CD,0.4475,0.158504950494,-0.18556640678057698
W1,fluxv_old,CD,0.45,0.166138613863,-0.17728027610217867
W1,fluxv_old,CD,0.4525,0.173772277228,-0.16899414542378036
W1,fluxv_old,CD,0.455,0.181405940594,-0.16092097492416038
W1,fluxv_old,CD,0.4575,0.187366336632,-0.15291879115079984
W1,fluxv_old,CD,0.46,0.196673267327,-0.14491660737743933
W1,fluxv_old,CD,0.4625,0.20287128713,-0.13711661176955053
W1,fluxv_old,CD,0.465,0.20996039604,-0.12943792906094476
W1,fluxv_old,CD,0.4675,0.21700990099,-0.121759246352339
W1,fluxv_old,CD,0.47,0.223247524751,-0.11426071943978186
W1,fluxv_old,CD,0.4725,0.23088118812,-0.10694234832327297
W1,fluxv_old,CD,0.475,0.236237623762,-0.09962397720676408
W1,fluxv_old,CD,0.4775,0.242188118812,-0.09245352310513577
W1,fluxv_old,CD,0.48,0.248396039603,-0.08552959736164172
W1,fluxv_old,CD,0.4825,0.253485148514,-0.07860567161814767
W1,fluxv_old,CD,0.485,0.258574257426,-0.07178823212656495
W1,fluxv_old,CD,0.4875,0.263663366337,-0.06529025139071616
W1,fluxv_old,CD,0.49,0.268752475247,-0.05879227065486738
W1,fluxv_old,CD,0.4925,0.273554455445,-0.052351142847165445
W1,fluxv_old,CD,0.495,0.276950495049,-0.04630798553649142
W1,fluxv_old,CD,0.4975,0.280623762377,-0.04026482822581738
W1,fluxv_old,CD,0.5,0.285148514851,-0.03422167091514335
W1,fluxv_old,CD,0.5025,0.287693069306,-0.028659573344260978
W1,fluxv_old,CD,0.505,0.290237623763,-0.023097475773378357
W1,fluxv_old,CD,0.5075,0.292782178218,-0.017535378202495983
W1,fluxv_old,CD,0.51,0.293346534654,-0.012414802226498019
W1,fluxv_old,CD,0.5125,0.29504950495,-0.00735730076405524
W1,fluxv_old,CD,0.515,0.296455445544,-0.002299799301612235
W1,fluxv_old,CD,0.5175,0.29702970297,0.0023636995977738694
W1,fluxv_old,CD,0.52,0.29702970297,0.006895864309474619
W1,fluxv_old,CD,0.5225,0.29702970297,0.011428029021175167
W1,fluxv_old,CD,0.525,0.29702970297,0.01562072579149654
W1,fluxv_old,CD,0.5275,0.29702970297,0.019609741796990106
W1,fluxv_old,CD,0.53,0.296198019801,0.023598757802483848
W1,fluxv_old,CD,0.5325,0.29504950495,0.027308842248424642
W1,fluxv_old,CD,0.535,0.293089108911,0.030739995134812806
W1,fluxv_old,CD,0.5375,0.290544554456,0.034171148021200824
W1,fluxv_old,CD,0.54,0.288,0.03738882202271234
W1,fluxv_old,CD,0.5425,0.285455445544,0.04025069788276266
W1,fluxv_old,CD,0.545,0.282910891089,0.043112573742813104
W1,fluxv_old,CD,0.5475,0.279544554456,0.0458301603442152
W1,fluxv_old,CD,0.55,0.275841584158,0.048114879169672733
W1,fluxv_old,CD,0.5525,0.273297029703,0.05039959799513016
W1,fluxv_old,CD,0.555,0.268237623762,0.05261166102244752
W1,fluxv_old,CD,0.5575,0.264247524753,0.0543151334627837
W1,fluxv_old,CD,0.56,0.260039603961,0.05601860590311995
W1,fluxv_old,CD,0.5625,0.25495049505,0.057722078343456135
W1,fluxv_old,CD,0.565,0.249861386138,0.058844281964536935
W1,fluxv_old,CD,0.5675,0.244772277228,0.05996648558561779
W1,fluxv_old,CD,0.57,0.239683168317,0.06108868920669859
W1,fluxv_old,CD,0.5725,0.234594059406,0.06170605246117189
W1,fluxv_old,CD,0.575,0.229504950494,0.06225129566327264
W1,fluxv_old,CD,0.5775,0.224415841584,0.06279653886537342
W1,fluxv_old,CD,0.58,0.219326732673,0.06291576215530925
W1,fluxv_old,CD,0.5825,0.214237623763,0.06289297880785677
W1,fluxv_old,CD,0.585,0.209148514851,0.06287019546040429
W1,fluxv_old,CD,0.5875,0.20405940594,0.0625010336636743
W1,fluxv_old,CD,0.59,0.198455445544,0.06192404479737779
W1,fluxv_old,CD,0.5925,0.191900990099,0.06134705593108127
W1,fluxv_old,CD,0.595,0.186811881189,0.060502436264019716
W1,fluxv_old,CD,0.5975,0.181722772277,0.05939018579619304
W1,fluxv_old,CD,0.6,0.176633663366,0.05827793532836641
W1,fluxv_old,CD,0.6025,0.171544554456,0.05697405805642035
W1,fluxv_old,CD,0.605,0.166455445545,0.055350802777608725
W1,fluxv_old,CD,0.6075,0.161366336634,0.05372754749879703
W1,fluxv_old,CD,0.61,0.156277227722,0.05198396618800875
W1,fluxv_old,CD,0.6125,0.151188118812,0.04987940678129038
W1,fluxv_old,CD,0.615,0.146099009901,0.04777484737457211
W1,fluxv_old,CD,0.6175,0.141792079208,0.04561452470791049
W1,fluxv_old,CD,0.62,0.137900990099,0.04306385922164627
W1,fluxv_old,CD,0.6225,0.132811881188,0.040513193735381925
W1,fluxv_old,CD,0.625,0.127722772277,0.037962528249117694
W1,fluxv_old,CD,0.6275,0.122633663367,0.03500640697819046
W1,fluxv_old,CD,0.63,0.119168316832,0.0320502857072631
W1,fluxv_old,CD,0.6325,0.114435643564,0.029094164436335865
W1,fluxv_old,CD,0.635,0.109346534653,0.0258234710872832
W1,fluxv_old,CD,0.6375,0.105594059406,0.022507838869927056
W1,fluxv_old,CD,0.64,0.101148514852,0.019192206652570765
W1,fluxv_old,CD,0.6425,0.0965445544557,0.01564515398368873
W1,fluxv_old,CD,0.645,0.092950495049,0.012020961164297898
W1,fluxv_old,CD,0.6475,0.0894752475247,0.008396768344907228
W1,fluxv_old,CD,0.65,0.0847524752479,0.004614427807905309
W1,fluxv_old,CD,0.6525,0.0804257425743,0.000737198640336909
W1,fluxv_old,CD,0.655,0.0765544554448,-0.003140030527231665
W1,fluxv_old,CD,0.6575,0.0733564356434,-0.0071140191336073536
W1,fluxv_old,CD,0.66,0.0683564356438,-0.011184767178790512
W1,fluxv_old,CD,0.6625,0.0643069306934,-0.015255515223973492
W1,fluxv_old,CD,0.665,0.060158415841,-0.019375291441379536
W1,fluxv_old,CD,0.6675,0.05704950495,-0.023576781279156866
W1,fluxv_old,CD,0.67,0.0527128712871,-0.02777827111693438
W1,fluxv_old,CD,0.6725,0.0488514851489,-0.03199615622831797
W1,fluxv_old,CD,0.675,0.0456435643568,-0.03626322716052055
W1,fluxv_old,CD,0.6775,0.0411188118808,-0.04053029809272293
W1,fluxv_old,CD,0.68,0.0385742574255,-0.04479724854298414
W1,fluxv_old,CD,0.6825,0.0376237623762,-0.049063355619655635
W1,fluxv_old,CD,0.685,0.0311485148523,-0.05332946269632732
W1,fluxv_old,CD,0.6875,0.0257425742574,-0.05759556977299882
W1,fluxv_old,CD,0.69,0.024435643564,-0.06179389005581358
W1,fluxv_old,CD,0.6925,0.0200198019801,-0.06599221033862854
W1,fluxv_old,CD,0.695,0.0173663366338,-0.0701905306214433
W1,fluxv_old,CD,0.6975,0.0148217821786,-0.0742718759954126
W1,fluxv_old,CD,0.7,0.0122772277226,-0.07833651066811805
W1,fluxv_old,CD,0.7025,0.00973267326714,-0.08240114534082367
W1,fluxv_old,CD,0.705,0.00645544554464,-0.08631773136588668
W1,fluxv_old,CD,0.7075,0.0026633663369,-0.0901849678417357
W1,fluxv_old,CD,0.71,0.000118811881677,-0.09405220431758456
W1,fluxv_old,CD,0.7125,-0.00242574257456,-0.09775840567741205
W1,fluxv_old,CD,0.715,-0.0039603960396,-0.10136798596762647
W1,fluxv_old,CD,0.7175,-0.00553465346521,-0.10497756625784105
W1,fluxv_old,CD,0.72,-0.00807920792051,-0.10843052887823101
W1,fluxv_old,CD,0.7225,-0.00990099009901,-0.11172687382879669
W1,fluxv_old,CD,0.725,-0.0111881188121,-0.11502321877936221
W1,fluxv_old,CD,0.7275,-0.0137326732673,-0.11818343852334715
W1,fluxv_old,CD,0.73,-0.0142970297027,-0.12111678292303076
W1,fluxv_old,CD,0.7325,-0.0158415841584,-0.12405012732271449
W1,fluxv_old,CD,0.735,-0.0174059405944,-0.12688198407645507
W1,fluxv_old,CD,0.7375,-0.0178217821782,-0.1294093778923667
W1,fluxv_old,CD,0.74,-0.0178217821782,-0.13193677170827825
W1,fluxv_old,CD,0.7425,-0.0178217821782,-0.13440900834836766
W1,fluxv_old,CD,0.745,-0.0178217821782,-0.13649514475770153
W1,fluxv_old,CD,0.7475,-0.0178217821782,-0.13858128116703547
W1,fluxv_old,CD,0.75,-0.0178217821782,-0.14066741757636933
W1,fluxv_old,CD,0.7525,-0.0178217821782,-0.14228525649794546
W1,fluxv_old,CD,0.755,-0.0178217821782,-0.14390309541952168
W1,fluxv_old,CD,0.7575,-0.0178217821782,-0.14552093434109784
W1,fluxv_old,CD,0.76,-0.0178217821782,-0.14671292894277113
W1,fluxv_old,CD,0.7625,-0.01599009901,-0.14784408864160112
W1,fluxv_old,CD,0.765,-0.0158415841584,-0.14897524834043116
W1,fluxv_old,CD,0.7675,-0.0148613861386,-0.14973422270534484
W1,fluxv_old,CD,0.77,-0.0138613861386,-0.15036913529228646
W1,fluxv_old,CD,0.7725,-0.0117524752475,-0.15100404787922805
W1,fluxv_old,CD,0.775,-0.00990099009901,-0.1513282308211115
W1,fluxv_old,CD,0.7775,-0.00864356435686,-0.15146597597596007
W1,fluxv_old,CD,0.78,-0.00609900990071,-0.15160372113080864
W1,fluxv_old,CD,0.7825,-0.00553465346521,-0.15149667252925442
W1,fluxv_old,CD,0.785,-0.00299009900998,-0.15114483017129743
W1,fluxv_old,CD,0.7875,-0.00044554455476,-0.15079298781334047
W1,fluxv_old,CD,0.79,0.000237623763353,-0.15026332895191746
W1,fluxv_old,CD,0.7925,0.0039603960396,-0.14943730925138446
W1,fluxv_old,CD,0.795,0.00520792079212,-0.14861128955085143
W1,fluxv_old,CD,0.7975,0.00775247524734,-0.14767237357182234
W1,fluxv_old,CD,0.8,0.0122772277226,-0.1463947687573049
W1,fluxv_old,CD,0.8025,0.0148217821786,-0.14511716394278748
W1,fluxv_old,CD,0.805,0.0173663366338,-0.14378674458181404
W1,fluxv_old,CD,0.8075,0.019910891089,-0.14208662339564884
W1,fluxv_old,CD,0.81,0.0224554455442,-0.14038650220948357
W1,fluxv_old,CD,0.8125,0.0250000000001,-0.13868638102331834
W1,fluxv_old,CD,0.815,0.0257425742574,-0.13659852185807345
W1,fluxv_old,CD,0.8175,0.0328415841586,-0.13451066269282846
W1,fluxv_old,CD,0.82,0.0376237623762,-0.1324228035275836
W1,fluxv_old,CD,0.8225,0.039138613861,-0.13003007997760188
W1,fluxv_old,CD,0.825,0.0417821782186,-0.12759380437265785
W1,fluxv_old,CD,0.8275,0.0462079207922,-0.12515752876771374
W1,fluxv_old,CD,0.83,0.0487524752474,-0.1224920951947569
W1,fluxv_old,CD,0.8325,0.0530891089104,-0.11975027563246231
W1,fluxv_old,CD,0.835,0.055821782178,-0.11700845607016783
W1,fluxv_old,CD,0.8375,0.0593069306937,-0.11410409414505363
W1,fluxv_old,CD,0.84,0.062891089109,-0.11110220680224779
W1,fluxv_old,CD,0.8425,0.067415841584,-0.10810031945944182
W1,fluxv_old,CD,0.845,0.0706138613854,-0.10499199479785097
W1,fluxv_old,CD,0.8475,0.0744851485149,-0.101777232817475
W1,fluxv_old,CD,0.85,0.0788118811885,-0.09856247083709917
W1,fluxv_old,CD,0.8525,0.0819207920792,-0.09528592109649157
W1,fluxv_old,CD,0.855,0.0860792079206,-0.09190639175549811
W1,fluxv_old,CD,0.8575,0.0901188118818,-0.0885268624145045
W1,fluxv_old,CD,0.86,0.0951287128716,-0.08511822107955815
W1,fluxv_old,CD,0.8625,0.0976732673268,-0.08162224376275293
W1,fluxv_old,CD,0.865,0.101425742574,-0.07812626644594786
W1,fluxv_old,CD,0.8675,0.104742574258,-0.07462172561105904
W1,fluxv_old,CD,0.87,0.109623762377,-0.07105724014958512
W1,fluxv_old,CD,0.8725,0.113792079209,-0.06749275468811104
W1,fluxv_old,CD,0.875,0.117821782178,-0.06392826922663712
W1,fluxv_old,CD,0.8775,0.120861386138,-0.06034235733247729
W1,fluxv_old,CD,0.88,0.12403960396,-0.0567564454383173
W1,fluxv_old,CD,0.8825,0.127930693069,-0.05317053354415747
W1,fluxv_old,CD,0.885,0.132237623763,-0.04960599660798296
W1,fluxv_old,CD,0.8875,0.135,-0.04604451323723511
W1,fluxv_old,CD,0.89,0.137544554455,-0.042483029866487096
W1,fluxv_old,CD,0.8925,0.140089108911,-0.038973138888733695
W1,fluxv_old,CD,0.895,0.144613861387,-0.03548044537531162
W1,fluxv_old,CD,0.8975,0.147158415841,-0.03198775186188971
W1,fluxv_old,CD,0.9,0.149702970297,-0.02856473373460211
W1,fluxv_old,CD,0.9025,0.152247524752,-0.025183520838995357
W1,fluxv_old,CD,0.905,0.154792079209,-0.02180230794338845
W1,fluxv_old,CD,0.9075,0.157336633663,-0.01849729480742613
W1,fluxv_old,CD,0.91,0.159881188119,-0.015268481431108103
W1,fluxv_old,CD,0.9125,0.162376237624,-0.01203966805479022
W1,fluxv_old,CD,0.915,0.16299009901,-0.008882669180007277
W1,fluxv_old,CD,0.9175,0.165534653466,-0.005845361141116279
W1,fluxv_old,CD,0.92,0.166336633663,-0.0028080531022251446
W1,fluxv_old,CD,0.9225,0.168643564356,0.0001720546919586831
W1,fluxv_old,CD,0.925,0.170297029703,0.0029805617520211204
W1,fluxv_old,CD,0.9275,0.170297029703,0.005789068812083433
W1,fluxv_old,CD,0.93,0.172277227723,0.008564536117469984
W1,fluxv_old,CD,0.9325,0.172881188119,0.011108725140125258
W1,fluxv_old,CD,0.935,0.174257425743,0.013652914162780645
W1,fluxv_old,CD,0.9375,0.174257425743,0.016197103185435918
W1,fluxv_old,CD,0.94,0.174574257426,0.018443189828068078
W1,fluxv_old,CD,0.9425,0.176237623762,0.02068927647070034
W1,fluxv_old,CD,0.945,0.176237623762,0.0229353631133325
W1,fluxv_old,CD,0.9475,0.176237623762,0.024892523728442174
W1,fluxv_old,CD,0.95,0.176237623762,0.02680840919676282
W1,fluxv_old,CD,0.9525,0.176237623762,0.028724294665083548
W1,fluxv_old,CD,0.955,0.176237623762,0.030369691420231437
W1,fluxv_old,CD,0.9575,0.176237623762,0.03192492527098848
W1,fluxv_old,CD,0.96,0.176237623762,0.033480159121745456
W1,fluxv_old,CD,0.9625,0.174801980198,0.03479197330599585
W1,fluxv_old,CD,0.965,0.174257425743,0.0359577356903422
W1,fluxv_old,CD,0.9675,0.174257425743,0.03712349807468859
W1,fluxv_old,CD,0.97,0.174257425743,0.03808093482305864
W1,fluxv_old,CD,0.9725,0.174257425743,0.03883004593545241
W1,fluxv_old,CD,0.975,0.172277227723,0.039579157047846154
W1,fluxv_old,CD,0.9775,0.172277227723,0.04016246254666288
W1,fluxv_old,CD,0.98,0.172277227723,0.040469425356184516
W1,fluxv_old,CD,0.9825,0.172267326733,0.040776388165706175
W1,fluxv_old,CD,0.985,0.170297029703,0.040966880448695085
W1,fluxv_old,CD,0.9875,0.170297029703,0.04080796115208582
W1,fluxv_old,CD,0.99,0.170297029703,0.04064904185547656
W1,fluxv_old,CD,0.9925,0.168316831683,0.04042904352312078
W1,fluxv_old,CD,0.995,0.168316831683,0.039781491940539475
W1,fluxv_old,CD,0.9975,0.167962871287,0.03913394035795814
W1,fluxv_old_filtered,CL,0.0,0.58,0.43652509040512
W1,fluxv_old_filtered,CL,0.0025,0.59905,0.4528838205012795
W1,fluxv_old_filtered,CL,0.005,0.6154,0.469242550597439
W1,fluxv_old_filtered,CL,0.0075,0.6362,0.4856012806935986
W1,fluxv_old_filtered,CL,0.01,0.6516,0.5022831435179173
W1,fluxv_old_filtered,CL,0.0125,0.677,0.5190111681605445
W1,fluxv_old_filtered,CL,0.015,0.6962,0.5357391928031716
