paper,case_id,view,x_name,x_value,replicate,observable,units,model_id,model_label,data_role,value,uncertainty_minus,uncertainty_plus,uncertainty_kind,canonical_eligible,source_path
baik2012,W4,filtered_1hz,phase_t_over_T,0.5025,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.056228614161127566,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.505,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.07742823413895718,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.5075,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.09862785411678585,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.51,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.11868391886094067,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.5125,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.13857661857171244,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.515,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.15846931828248512,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.5175,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.17740080586821003,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.52,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.19601188941225348,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.5225,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.21462297295629612,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.525,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.23244888936622085,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.5275,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.2498037054956736,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.53,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.2671585216251271,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.5325,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.28388627250558796,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.535,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.29998695813705756,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.5375,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.31608764376852644,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.54,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.33170293393878075,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.5425,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.34650923167367564,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.545,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.36131552940857115,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.5475,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.37577448018236714,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.55,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.38919139007286707,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.5525,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.40260829996336644,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.555,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.4158323647989792,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.5575,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.42770651425038175,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.56,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.4395806637017848,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.5625,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.4514548131531873,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.565,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.4615803182452724,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.5675,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.471705823337358,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.57,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.4818313284294431,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.5725,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.4902137274050678,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.575,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.4983471112211977,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.5775,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.506480495037328,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.58,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.5129257736366936,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.5825,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.518808350497138,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.585,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.5246909273575822,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.5875,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.529012624910735,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.59,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.5323977948795127,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.5925,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.5357829648482905,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.595,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.5378166713388961,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.5975,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.5384989143513298,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.6,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.5391811573637635,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.6025,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.5387983441205663,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.605,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.5366404371179844,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.6075,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.5344825301154024,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.61,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.5316028838518636,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.6125,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.526558019805454,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.615,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.5215131557590447,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.6175,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.5161146554920952,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.62,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.5082407016813678,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.6225,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.50036674787064,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.625,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.49249279405991253,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.6275,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.4819568214986745,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.63,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.471420848937436,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.6325,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.460884876376198,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.635,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.4482561766263158,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.6375,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.435328515849485,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.64,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.4224008550726536,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.6425,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.407947661828981,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.645,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.3929859577630271,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.6475,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.3780242536970738,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.65,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.36205418002404505,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.6525,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.345479084586772,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.655,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.32890398914949825,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.6575,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.31174899939845585,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.66,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.29401411533364324,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.6625,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.27627923126883147,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.665,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.2582796875087647,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.6675,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.23983904425660837,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.67,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.2213984010044513,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.6725,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.2028870741918462,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.675,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.18416369669789395,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.6775,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.16544031920394253,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.68,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.1467272377699005,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.6825,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.12808622875523074,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.685,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.10944521974056015,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.6875,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.0908042107258904,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.69,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.07253322305385008,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.6925,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.05426223538180896,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.695,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.035991247709768644,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.6975,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.018219081093087217,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.7,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.0005181746271722548,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.7025,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.01718273183874349,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.705,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.03437163676269761,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.7075,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.051389874505998884,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.71,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.06840811224929938,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.7125,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.08497770441815491,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.715,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.10127810924234229,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.7175,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.11757851406653036,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.72,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.13353189568397392,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.7225,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.14913825409467432,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.725,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.16474461250537406,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.7275,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.18011257738619482,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.73,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.1950832197172155,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.7325,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.2100538620482369,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.735,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.22488200157458774,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.7375,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.2392826326869297,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.74,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.25368326379927103,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.7425,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.2680184708696237,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.745,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.2818957096460507,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.7475,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.29577294842247837,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W4,filtered_1hz,phase_t_over_T,0.75,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.30965018719890536,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
